"discipline","Institutions","Cites","Top_Papers","Cites_Per_Paper","rank_position"
"biology_biochemistry","FUNDACIO INSTITUT D'INVESTIGACIO EN CIENCIES DE LA SALUT GERMANS TRIAS I PUJOL (IGTP)","9450","5","102.72","1298"
"biology_biochemistry","BAQIYATALLAH UNIVERSITY OF MEDICAL SCIENCES (BMSU)","9444","5","26.02","1299"
"biology_biochemistry","KUNMING INSTITUTE OF ZOOLOGY, CAS","9433","10","25.77","1300"
"biology_biochemistry","ULSTER UNIVERSITY","9431","8","24.95","1301"
"biology_biochemistry","NORTHERN ARIZONA UNIVERSITY","9421","10","46.64","1302"
"biology_biochemistry","UNIVERSITY OF COLORADO DENVER","9420","6","28.98","1303"
"biology_biochemistry","UNIVERSITY OF WYOMING","9414","13","33.38","1304"
"biology_biochemistry","EVOX THERAPEUT LTD","9409","10","392.04","1305"
"biology_biochemistry","INSTITUTE BIOMED SCIENCE, UNIVERSITY SAO PAULO","9377","4","18.61","1306"
"biology_biochemistry","EAST CAROLINA UNIVERSITY","9364","3","19.71","1307"
"biology_biochemistry","LA JOLLA INSTITUTE FOR IMMUNOLOGY","9358","10","51.42","1308"
"biology_biochemistry","BIOGEN","9352","8","37.11","1309"
"biology_biochemistry","CSIC - INSTITUTO DE INVESTIGACIONES BIOMEDICAS ALBERTO SOLS (IIBM)","9345","5","34.36","1310"
"biology_biochemistry","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER LUBBOCK","9335","7","25.09","1311"
"biology_biochemistry","UTAH STATE UNIVERSITY","9320","7","27.41","1312"
"biology_biochemistry","VA BOSTON HEALTHCARE SYSTEM","9313","10","45.65","1313"
"biology_biochemistry","HOPITAL UNIVERSITAIRE SAINT-LOUIS - APHP","9313","5","25.87","1313"
"biology_biochemistry","SKANE UNIVERSITY HOSPITAL","9312","3","20.6","1314"
"biology_biochemistry","ASIA UNIVERSITY TAIWAN","9302","2","16.55","1315"
"biology_biochemistry","UMM AL-QURA UNIVERSITY","9293","13","14.75","1316"
"biology_biochemistry","IRCCS IST ORTOPED RIZZOLI","9287","3","69.83","1317"
"biology_biochemistry","WARSAW UNIVERSITY OF LIFE SCIENCES","9281","4","19.83","1318"
"biology_biochemistry","YUNNAN UNIVERSITY","9263","7","15.73","1319"
"biology_biochemistry","MRC","9258","7","82.66","1320"
"biology_biochemistry","IRCCS BAMBINO GESU","9257","7","23.14","1321"
"biology_biochemistry","HEFEI UNIVERSITY OF TECHNOLOGY","9241","3","18.59","1322"
"biology_biochemistry","OKLAHOMA STATE UNIVERSITY - STILLWATER","9213","3","20.61","1323"
"biology_biochemistry","RUDJER BOSKOVIC INSTITUTE","9209","5","21.72","1324"
"biology_biochemistry","PUBLIC HEALTH ENGLAND","9200","10","39.48","1325"
"biology_biochemistry","MEDICAL UNIVERSITY LODZ","9191","3","13.78","1326"
"biology_biochemistry","XI'AN UNIVERSITY OF ARCHITECTURE & TECHNOLOGY","9184","3","33.4","1327"
"biology_biochemistry","SUEZ CANAL UNIVERSITY","9176","5","18.1","1328"
"biology_biochemistry","LEIBNIZ FORSCHUNGSINSTITUT FURR MOLEKULARE PHARMAKOLOGIE (FMP)","9166","4","34.72","1329"
"biology_biochemistry","THE MORGRIDGE INSTITUTE FOR RESEARCH, INC.","9164","6","43.64","1330"
"biology_biochemistry","CIBERDEM","9159","3","27.59","1331"
"biology_biochemistry","ANHUI UNIVERSITY","9159","3","15.55","1331"
"biology_biochemistry","INRIA","9144","8","18.62","1332"
"biology_biochemistry","PUKYONG NATIONAL UNIVERSITY","9137","2","19.57","1333"
"biology_biochemistry","UNIVERSITY OF MALTA","9121","2","88.55","1334"
"biology_biochemistry","UNIVERSITY OF LONDON ROYAL VETERINARY COLLEGE","9117","2","25.12","1335"
"biology_biochemistry","IRCCS FONDAZIONE DON CARLO GNOCCHI ONLUS","9113","2","118.35","1336"
"biology_biochemistry","QINGDAO AGRICULTURAL UNIVERSITY","9109","6","17.42","1337"
"biology_biochemistry","AMITY UNIVERSITY NOIDA","9107","5","17.51","1338"
"biology_biochemistry","UNIVERSITE DE TOURS","9093","4","19.51","1339"
"biology_biochemistry","AGRICULTURAL RESEARCH CENTER - EGYPT","9091","5","21.09","1340"
"biology_biochemistry","FRAUNHOFER MOLECULAR BIOLOGY & APPLIED ECOLOGY","9079","6","33.38","1341"
"biology_biochemistry","ISTITUTO SUPERIORE DI SANITA (ISS)","9063","4","20.83","1342"
"biology_biochemistry","CANADIAN INSTITUTE FOR ADVANCED RESEARCH (CIFAR)","9051","5","53.24","1343"
"biology_biochemistry","SHANGHAI INSTITUTE OF ORGANIC CHEMISTRY, CAS","9051","13","31.87","1343"
"biology_biochemistry","UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE","9038","2","22.65","1344"
"biology_biochemistry","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - ROORKEE","9036","4","19.35","1345"
"biology_biochemistry","CHAIM SHEBA MEDICAL CENTER","9030","4","28.31","1346"
"biology_biochemistry","ROBERT H. LURIE COMPREHENSIVE CANCER CENTER","9016","4","31.75","1347"
"biology_biochemistry","OKINAWA INSTITUTE OF SCIENCE & TECHNOLOGY GRADUATE UNIVERSITY","9011","4","20.11","1348"
"biology_biochemistry","ST VINCENTS HOSPITAL SYDNEY","8986","4","31.31","1349"
"biology_biochemistry","UNIVERSITY OF PUERTO RICO","8983","6","32.08","1350"
"biology_biochemistry","EULJI UNIVERSITY","8968","1","54.68","1351"
"biology_biochemistry","A*STAR - SINGAPORE IMMUNOLOGY NETWORK (SIGN)","8967","5","80.06","1352"
"biology_biochemistry","CHINESE CENTER FOR DISEASE CONTROL & PREVENTION","8956","3","17.29","1353"
"biology_biochemistry","NICOLAUS COPERNICUS UNIVERSITY","8951","4","16.27","1354"
"biology_biochemistry","MIEDZYNARODOWY INSTYTUT BIOLOGII MOLEKULARNEJ I KOMORKOWEJ","8944","7","36.66","1355"
"biology_biochemistry","UNIVERSITY OF HERTFORDSHIRE","8923","1","86.63","1356"
"biology_biochemistry","BEIHANG UNIVERSITY","8913","5","19.04","1357"
"biology_biochemistry","ST. JOHN'S UNIVERSITY","8906","8","69.04","1358"
"biology_biochemistry","ZHEJIANG A&F UNIVERSITY","8904","10","20.14","1359"
"biology_biochemistry","UNIVERSITY OF TRIESTE","8904","1","16.61","1359"
"biology_biochemistry","HENAN MEDICAL UNIVERSITY","8886","1","14.04","1360"
"biology_biochemistry","UNIVERSITY OF CRETE","8884","4","20.71","1361"
"biology_biochemistry","GWANGJU INSTITUTE OF SCIENCE & TECHNOLOGY (GIST)","8866","8","19.44","1362"
"biology_biochemistry","BC CHILDREN'S HOSPITAL","8861","6","40.28","1363"
"biology_biochemistry","INSTITUTE OF ORGANIC CHEMISTRY & BIOCHEMISTRY OF THE CZECH ACADEMY OF SCIENCES","8857","4","18.41","1364"
"biology_biochemistry","UNIVERSIDAD DE CONCEPCION","8847","4","22.17","1365"
"biology_biochemistry","UNIVERSITY OF ICELAND","8845","6","33.25","1366"
"biology_biochemistry","UNIVERSIDADE FEDERAL DE SANTA MARIA (UFSM)","8841","5","16.53","1367"
"biology_biochemistry","ROYAL COLLEGE OF SURGEONS - IRELAND","8821","4","26.89","1368"
"biology_biochemistry","VICTORIA UNIVERSITY","8794","3","27.4","1369"
"biology_biochemistry","SHANGHAI INSTITUTE OF NUTRITION & HEALTH, CAS","8788","18","25.18","1370"
"biology_biochemistry","NATIONAL ACADEMY OF SCIENCES UKRAINE","8781","2","13.11","1371"
"biology_biochemistry","NENCKI INSTITUTE OF EXPERIMENTAL BIOLOGY OF THE POLISH ACADEMY OF SCIENCES","8780","3","26.45","1372"
"biology_biochemistry","ROTHAMSTED RESEARCH","8779","11","55.92","1373"
"biology_biochemistry","HUBEI UNIVERSITY OF TECHNOLOGY","8750","9","18.9","1374"
"biology_biochemistry","UNITED STATES ARMY","8749","5","24.37","1375"
"biology_biochemistry","WROCLAW MEDICAL UNIVERSITY","8737","3","13.24","1376"
"biology_biochemistry","CHU DE NANTES","8727","4","21.44","1377"
"biology_biochemistry","RESEARCH INSTITUTE OF MOLECULAR PATHOLOGY (IMP)","8717","6","42.32","1378"
"biology_biochemistry","NATIONAL AGRICULTURE & FOOD RESEARCH ORGANIZATION - JAPAN","8717","1","16.89","1378"
"biology_biochemistry","UNIVERSIDADE DO ALGARVE","8680","3","21.43","1379"
"biology_biochemistry","NESTLE SA","8678","5","43.83","1380"
"biology_biochemistry","VICTOR CHANG CARDIAC RESEARCH INSTITUTE","8664","7","36.25","1381"
"biology_biochemistry","A*STAR - BIOINFORMATICS INSTITUTE (BII)","8663","6","27.95","1382"
"biology_biochemistry","VENETO INSTITUTE MOLECULAR MEDICINE","8662","7","51.56","1383"
"biology_biochemistry","SMITHSONIAN TROPICAL RESEARCH INSTITUTE","8661","2","47.07","1384"
"biology_biochemistry","UNIVERSITY AT ALBANY, SUNY","8656","1","21.86","1385"
"biology_biochemistry","ECOLE NATIONALE SUPERIEURE DE CHIMIE DE MONTPELLIER","8647","4","26.36","1386"
"biology_biochemistry","SOONCHUNHYANG UNIVERSITY","8643","7","19.34","1387"
"biology_biochemistry","UNIVERSITE PARIS-EST-CRETEIL-VAL-DE-MARNE (UPEC)","8626","8","19.21","1388"
"biology_biochemistry","JAPAN INSTITUTE FOR HEALTH SECURITY (JIHS)","8623","3","14.97","1389"
"biology_biochemistry","NINGXIA MEDICAL UNIVERSITY","8618","8","13.26","1390"
"biology_biochemistry","SCINTILLON INST","8610","3","239.17","1391"
"biology_biochemistry","BEATSON INSTITUTE","8609","4","42.62","1392"
"biology_biochemistry","FRIEDRICH MIESCHER INSTITUTE FOR BIOMEDICAL RESEARCH","8609","6","42.62","1392"
"biology_biochemistry","NATL CTR PROT SCI","8597","6","373.78","1393"
"biology_biochemistry","CHANGCHUN INSTITUTE OF APPLIED CHEMISTRY, CAS","8594","8","25.2","1394"
"biology_biochemistry","CENTER FOR EXCELLENCE IN MOLECULAR PLANT SCIENCES, CAS","8591","9","26.35","1395"
"biology_biochemistry","SIMONS FOUNDATION","8587","10","48.24","1396"
"biology_biochemistry","LANCASTER UNIVERSITY","8560","5","31.59","1397"
"biology_biochemistry","INSTITUTO DE INVESTIGACION SANITARIA LA FE (IIS LA FE)","8548","2","122.11","1398"
"biology_biochemistry","UNIVERSITY OF GDANSK","8546","3","14.46","1399"
"biology_biochemistry","UNIVERSITY OF BAYREUTH","8534","6","19.66","1400"
"biology_biochemistry","UNIVERSITY OF BRIGHTON","8518","6","32.89","1401"
"biology_biochemistry","NATIONAL HEALTH RESEARCH INSTITUTES - TAIWAN","8516","3","22.53","1402"
"biology_biochemistry","ISTITUTO DI BIOMEDICINA E DI IMMUNOLOGIA MOLECOLARE ALBERTO MONROY (IBIM-CNR)","8514","1","181.15","1403"
"biology_biochemistry","NETHERLANDS ORGANIZATION APPLIED SCIENCE RESEARCH","8511","3","78.81","1404"
"biology_biochemistry","UNITED STATES FOREST SERVICE","8510","7","45.51","1405"
"biology_biochemistry","COLLEGE DE FRANCE","8494","2","24.91","1406"
"biology_biochemistry","GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST","8487","9","32.15","1407"
"biology_biochemistry","HAMAD BIN KHALIFA UNIVERSITY-QATAR","8475","6","39.06","1408"
"biology_biochemistry","AL JOUF UNIVERSITY","8474","8","20.18","1409"
"biology_biochemistry","CNRS - NATIONAL INSTITUTE FOR EARTH SCIENCES & ASTRONOMY (INSU)","8467","4","48.11","1410"
"biology_biochemistry","KITASATO UNIVERSITY","8463","3","13.67","1411"
"biology_biochemistry","UNIVERSITY OF EASTERN PIEDMONT AMEDEO AVOGADRO","8451","6","17.28","1412"
"biology_biochemistry","JIANGXI AGRICULTURAL UNIVERSITY","8447","6","20.35","1413"
"biology_biochemistry","UNIVERSITAT DE GIRONA","8441","4","23.32","1414"
"biology_biochemistry","LIMOUSIN POITOU-CHARENTES","8440","1","17.77","1415"
"biology_biochemistry","CHINESE ACADEMY OF FORESTRY","8439","4","17.88","1416"
"biology_biochemistry","RURAL DEVELOPMENT ADMINISTRATION (RDA), REPUBLIC OF KOREA","8437","1","15.95","1417"
"biology_biochemistry","UNIVERSITY OF GREENWICH","8424","4","46.8","1418"
"biology_biochemistry","IMAM ABDULRAHMAN BIN FAISAL UNIVERSITY","8412","2","20.67","1419"
"biology_biochemistry","GIFU UNIVERSITY","8387","1","12","1420"
"biology_biochemistry","TSINGHUA SHENZHEN INTERNATIONAL GRADUATE SCHOOL","8383","8","30.93","1421"
"biology_biochemistry","UNIV TOWN SHENZHEN","8383","8","30.93","1421"
"biology_biochemistry","UNIVERSITY OF SALAMANCA","8366","2","16.9","1422"
"biology_biochemistry","GOETHE UNIVERSITY FRANKFURT HOSPITAL","8361","6","23.42","1423"
"biology_biochemistry","UT INSTITUTE OF AGRICULTURE","8360","7","28.73","1424"
"biology_biochemistry","AGRICULTURE GENOMES INSTITUTE AT SHENZHEN, CAAS","8348","18","28.2","1425"
"biology_biochemistry","INSTITUTE OF SUBTROPICAL AGRICULTURE, CAS","8346","6","33.65","1426"
"biology_biochemistry","HOPITAL UNIVERSITAIRE NECKER-ENFANTS MALADES - APHP","8346","5","22.5","1426"
"biology_biochemistry","MEDICAL UNIVERSITY OF LUBLIN","8334","4","15.97","1427"
"biology_biochemistry","NATIONAL TAIWAN UNIVERSITY OF SCIENCE & TECHNOLOGY","8328","6","32.28","1428"
"biology_biochemistry","HOPITAL UNIVERSITAIRE COCHIN - APHP","8312","4","22.9","1429"
"biology_biochemistry","INSTITUTE OF PROCESS ENGINEERING, CAS","8291","2","19.98","1430"
"biology_biochemistry","SLOVENIAN ACADEMY OF SCIENCES & ARTS (SASA)","8287","3","20.02","1431"
"biology_biochemistry","UNIVERSITI TEKNOLOGI MARA","8282","6","26.38","1432"
"biology_biochemistry","UNIVERSITY OF TWENTE","8248","4","27.68","1433"
"biology_biochemistry","ROSLIN INSTITUTE","8242","5","25.28","1434"
"biology_biochemistry","BHABHA ATOMIC RESEARCH CENTER (BARC)","8239","3","16.15","1435"
"biology_biochemistry","UNIVERSITY OF STRATHCLYDE","8227","5","22.73","1436"
"biology_biochemistry","IRCCS SANTA LUCIA","8219","3","27.13","1437"
"biology_biochemistry","ZHEJIANG OCEAN UNIVERSITY","8210","8","24.08","1438"
"biology_biochemistry","ALLEN INSTITUTE FOR BRAIN SCIENCE","8200","9","54.67","1439"
"biology_biochemistry","BANGOR UNIVERSITY","8198","6","31.53","1440"
"biology_biochemistry","QASSIM UNIVERSITY","8194","12","15.12","1441"
"biology_biochemistry","INSTITUTE OF BIOCHEMISTRY & BIOPHYSICS - POLISH ACADEMY OF SCIENCES","8188","3","21.43","1442"
"biology_biochemistry","DNANEXUS","8182","5","629.38","1443"
"biology_biochemistry","LATVIAN BIOMEDICAL RESEARCH & STUDY CENTRE","8175","1","111.99","1444"
"biology_biochemistry","UNIVERSIDAD DE MALAGA","8171","2","16.47","1445"
"biology_biochemistry","XINJIANG MEDICAL UNIVERSITY","8154","1","8.94","1446"
"biology_biochemistry","CARL VON OSSIETZKY UNIVERSITAT OLDENBURG","8151","6","24.33","1447"
"biology_biochemistry","PETER MACCALLUM CANCER CENTER","8150","6","27.53","1448"
"biology_biochemistry","VU UNIVERSITY MEDICAL CENTER","8146","3","34.23","1449"
"biology_biochemistry","NORTH CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY","8142","9","23.13","1450"
"biology_biochemistry","TOKYO UNIVERSITY OF SCIENCE","8139","0","14.66","1451"
"biology_biochemistry","DANUBE UNIVERSITY KREMS","8137","2","262.48","1452"
"biology_biochemistry","CSIR - CENTRAL DRUG RESEARCH INSTITUTE (CDRI)","8132","2","15.31","1453"
"biology_biochemistry","GUANGZHOU UNIVERSITY","8131","5","27.29","1454"
"biology_biochemistry","CHUNG SHAN MEDICAL UNIVERSITY","8131","2","18.35","1454"
"biology_biochemistry","HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY","8119","4","14.32","1455"
"biology_biochemistry","INSTITUTE OF PLANT PROTECTION, CAAS","8096","4","19.41","1456"
"biology_biochemistry","LEIBNIZ INSTITUT FUR UMWELTMEDIZINISCHE FORSCHUNG (IUF)","8089","6","88.89","1457"
"biology_biochemistry","OMX PERSONAL HLTH ANALYT INC","8084","3","2021","1458"
"biology_biochemistry","CSIC - CENTRO MEDITERRANEO DE INVESTIGACIONES MARINAS Y AMBIENTALES (CMIMA)","8082","8","80.02","1459"
"biology_biochemistry","CSIC - INSTITUTO DE CIENCIAS DEL MAR (ICM)","8082","8","80.02","1459"
"biology_biochemistry","BIRLA INSTITUTE OF TECHNOLOGY & SCIENCE PILANI (BITS PILANI)","8078","2","16.22","1460"
"biology_biochemistry","ZHEJIANG PROVINCIAL PEOPLE'S HOSPITAL","8076","7","15.77","1461"
"biology_biochemistry","UNIVERSITY OF MONTANA","8054","6","25.98","1462"
"biology_biochemistry","UNIVERSITY OF MONTANA SYSTEM","8054","6","25.98","1462"
"biology_biochemistry","LOUGHBOROUGH UNIVERSITY","8053","4","22.12","1463"
"biology_biochemistry","DEPT VET AFFAIRS","8052","2","244","1464"
"biology_biochemistry","JAMES HUTTON INSTITUTE","8048","8","51.59","1465"
"biology_biochemistry","GUANGDONG UNIVERSITY OF TECHNOLOGY","8046","4","19.53","1466"
"biology_biochemistry","UNIVERSITY OF TOLEDO","8042","2","18.62","1467"
"biology_biochemistry","JOZEF STEFAN INSTITUTE","8032","3","20.28","1468"
"biology_biochemistry","MAHARSHI DAYANAND UNIVERSITY","8029","5","21.13","1469"
"biology_biochemistry","SHIRAZ UNIVERSITY","8023","6","19.1","1470"
"biology_biochemistry","CSIC - INSTITUTO DE QUIMICA FISICA BLAS CABRERA (IQF-CSIC)","8013","3","25.44","1471"
"biology_biochemistry","SHANDONG UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","8007","5","13","1472"
"biology_biochemistry","LODZ UNIVERSITY OF TECHNOLOGY","8003","3","20.73","1473"
"biology_biochemistry","MARMARA UNIVERSITY","7988","2","14.44","1474"
"biology_biochemistry","SAVITRIBAI PHULE PUNE UNIVERSITY","7986","4","17.55","1475"
"biology_biochemistry","NOVOZYMES","7979","4","36.94","1476"
"biology_biochemistry","INSTITUTE OF CHEMICAL BIOLOGY & FUNDAMENTAL MEDICINE, SIBERIAN BRANCH OF THE RAS","7974","5","22.72","1477"
"biology_biochemistry","BHARATHIAR UNIVERSITY","7972","4","19.54","1478"
"biology_biochemistry","UNIVERSITY OF TOYAMA","7961","5","15.37","1479"
"biology_biochemistry","INSTITUTE OF ENZYMOLOGY - HAS","7890","6","28.18","1480"
"biology_biochemistry","NATURAL HISTORY MUSEUM LONDON","7875","2","21.75","1481"
"biology_biochemistry","HOWARD FLOREY INSTITUTE AFFILIATES","7866","2","26.94","1482"
"biology_biochemistry","NORTHEAST NORMAL UNIVERSITY - CHINA","7866","3","18.34","1482"
"biology_biochemistry","EUROPEAN SYNCHROTRON RADIATION FACILITY (ESRF)","7865","4","26.39","1483"
"biology_biochemistry","NANJING INSTITUTE OF SOIL SCIENCE, CAS","7851","5","61.34","1484"
"biology_biochemistry","KASETSART UNIVERSITY","7841","2","14.36","1485"
"biology_biochemistry","NATIONAL CENTRE FOR BIOLOGICAL SCIENCES (NCBS)","7838","3","18.71","1486"
"biology_biochemistry","INSTITUTE OF BOTANY, CAS","7829","11","33.46","1487"
"biology_biochemistry","UNIVERSIDADE FEDERAL DE VICOSA","7828","3","15.08","1488"
"biology_biochemistry","HENAN UNIVERSITY OF TECHNOLOGY","7825","4","18.2","1489"
"biology_biochemistry","JIANGSU ACADEMY OF AGRICULTURAL SCIENCES","7823","2","18.15","1490"
"biology_biochemistry","SOUTH CHINA NORMAL UNIVERSITY","7814","6","14.83","1491"
"biology_biochemistry","CHENGDU INSTITUTE OF BIOLOGY, CAS","7812","3","23.25","1492"
"biology_biochemistry","BULGARIAN ACADEMY OF SCIENCES","7811","2","11.42","1493"
"biology_biochemistry","HANS KNOLL INSTITUTE (HKI)","7809","4","25.35","1494"
"biology_biochemistry","BISPEBJERG HOSPITAL","7809","2","22.5","1494"
"biology_biochemistry","PICARDIE UNIV","7796","3","20.09","1495"
"biology_biochemistry","MONASH UNIVERSITY MALAYSIA","7795","3","22.27","1496"
"biology_biochemistry","BAKER HEART AND DIABETES INSTITUTE","7794","6","36.94","1497"
"biology_biochemistry","ECOLE POLYTECHNIQUE","7794","5","22.27","1497"
"biology_biochemistry","HAUKELAND UNIVERSITY HOSPITAL","7768","3","22.71","1498"
"biology_biochemistry","MINIST HLTH","7762","4","22.24","1499"
"biology_biochemistry","ST. PETERSBURG SCIENTIFIC CENTRE OF THE RUSSIAN ACADEMY OF SCIENCES","7748","2","11.7","1500"
"biology_biochemistry","INTERUNIVERSITY MICROELECTRONICS CENTRE","7746","3","46.66","1501"
"biology_biochemistry","SWISS FEDERAL INSTITUTE OF AQUATIC SCIENCE & TECHNOLOGY (EAWAG)","7731","7","41.56","1502"
"biology_biochemistry","IRCCS EUROPEAN INSTITUTE OF ONCOLOGY (IEO)","7729","7","31.17","1503"
"biology_biochemistry","MISSISSIPPI STATE UNIVERSITY","7725","6","27.2","1504"
"biology_biochemistry","UNIVERSITY OF LODZ","7721","4","17.75","1505"
"biology_biochemistry","YAMAGATA UNIVERSITY","7720","3","21.27","1506"
"biology_biochemistry","BINZHOU MEDICAL UNIVERSITY","7717","6","12.65","1507"
"biology_biochemistry","GUANGZHOU INSTITUTE OF ENERGY CONVERSION, CAS","7714","0","31.36","1508"
"biology_biochemistry","GENERAL UNIVERSITY HOSPITAL PRAGUE","7714","4","15.97","1508"
"biology_biochemistry","PIROGOV RUSSIAN NATIONAL RESEARCH MEDICAL UNIVERSITY","7712","4","16.77","1509"
"biology_biochemistry","FINNISH RED CROSS BLOOD SERV","7710","2","308.4","1510"
"biology_biochemistry","ECOLE NATIONALE DINGENIEURS DE SFAX (ENIS)","7667","0","24.42","1511"
"biology_biochemistry","UNIVERSIDAD PABLO DE OLAVIDE","7662","3","22.08","1512"
"biology_biochemistry","UNIVERSITY CAMPUS BIO-MEDICO - ROME ITALY","7661","4","23.65","1513"
"biology_biochemistry","UNIVERSITY OF WISCONSIN MILWAUKEE","7657","2","32.17","1514"
"biology_biochemistry","INSTITUTE OF MOLECULAR BIOTECHNOLOGY (IMBA)","7652","8","36.97","1515"
"biology_biochemistry","FONDAZIONE TELETHON","7641","6","31.84","1516"
