序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
103,0,286021442880,239819333,夜满楼听风雨,5,男,敲了这么久。始终用着传统的javaweb。始终不愿用spring。。。不想依赖框架。。。不知道是不是有人跟我一样。。[笑哭]  但是spring格式化数据是真的方便,2025-12-21 06:25:40,4,0,完全免费，无充值的江湖1054781402,重庆,否,https://i2.hdslb.com/bfs/face/1cfbf0edcc92870eb56d0964f38bd9c5eeb7075e.jpg
104,286021442880,284191250577,39477269,邓修泽,6,男,spring和框架是为了快速开发，衍生的好处是开发默认和统一规则，有了地铁非要走路，不是不行，但是太慢了，如果不考虑成本又是独立开发的话那没啥问题,2025-12-23 02:58:57,0,0,你们就是我现在发生的故事，v：dgy2505332592,重庆,是,https://i2.hdslb.com/bfs/face/fbfbd7ca48e72e895b78e59edd486846ec3e3169.jpg
105,286021442880,284191310161,39477269,邓修泽,6,男,有时候需要静下心来问问自己，不想用，是因为不好用，因为难学，还是因为自己故步自封，因为懒,2025-12-23 03:00:04,0,2,你们就是我现在发生的故事，v：dgy2505332592,重庆,是,https://i2.hdslb.com/bfs/face/fbfbd7ca48e72e895b78e59edd486846ec3e3169.jpg
106,286021442880,286228398640,239819333,夜满楼听风雨,5,男,这比逆向简单多了。。。我会n种语言。不是难学问题。是觉得代码应该从轮子开始理解。而不是直接调用轮子。甚至一个注释。其实注释真的效率很慢。他只是加快了程序员的效率。执行效率其实很低。,2025-12-23 08:31:46,0,0,完全免费，无充值的江湖1054781402,重庆,否,https://i2.hdslb.com/bfs/face/1cfbf0edcc92870eb56d0964f38bd9c5eeb7075e.jpg
107,286228398640,284411345473,73762666,酃醁满怀,6,男,回复 @夜满楼听风雨 : 你如果不是985 或者不是天才 就别琢磨这些了，如果你不想去创建一门新的语言 如java这种 或者写操作系统  掂量自己有没有这种能耐，你那么厉害应该不去看教程 我认为，你应该发明一个轮子 ，希望未来看到 你创建个框架，或者引领计算机的发展。,2025-12-25 10:24:29,0,1,将子无怒 秋以为期,四川,是,https://i1.hdslb.com/bfs/face/b6a7f9108e08ea1581e6aa11d1d36372bfb3f144.jpg
108,0,283942339313,3546591289936552,小秋ai剧场,4,女,这是什么鬼啊，在 maven 李创建的 class 就是运行不了，在空项目里面编译的就可以运行,2025-12-20 10:25:53,1,0,为大家带来快乐的同时我也很快乐,江西,否,https://i1.hdslb.com/bfs/face/c9b06cc7ed03e437dbbab46c6061af66f304c015.jpg
109,283942339313,284007875985,2141828453,陆短短,4,男,换一个jdk看看,2025-12-21 03:18:24,0,0,追逐着光 却永远不知道 下一刻 自己堕入黑暗之中,福建,否,https://i2.hdslb.com/bfs/face/14494bd1f28dbf431bbba62748cb1ea04b1ce206.jpg
110,0,285797950528,543187432,bili_26896578765,4,保密,请问后端处理后的数据如何在前端展示是在哪个视频讲过,2025-12-19 06:07:48,1,0,,河北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
111,285797950528,283824548705,434265464,史莱姆西柚味,6,男,p164吧 定义响应式变量然后通过api获取后端数据,2025-12-19 07:30:55,0,0,,江西,否,https://i2.hdslb.com/bfs/face/cfa93a9a8072fa9fd9421434c3a4f4fc7f6a663f.jpg
112,0,285793180672,3461575480445328,feng佳乐,3,保密,老师你好，我安装了datagrip激活成功，但是idea的激活码就失效了，两个相互冲突，怎么解决,2025-12-19 05:18:52,1,0,,江苏,否,https://i0.hdslb.com/bfs/face/7b03386d3533a2497f7337cb717dfa992f2b8d77.jpg
113,285793180672,287588238576,506733719,玖元镜心,5,保密,去小黄鱼，花个两三块钱最省事。,2026-01-05 08:07:08,0,0,,安徽,是,https://i2.hdslb.com/bfs/face/4675a8045ccc5a9630ae0c90f3969faf37d13f48.jpg
114,0,285749534112,1421317122,柯西劝我收敛,5,保密,"刚看完javase再看这个视频大概要多久
能看完，十天一个四小时能看完嘛",2025-12-18 15:37:37,0,0,喜欢吃口香糖,江苏,否,https://i0.hdslb.com/bfs/face/4ee810a6a9102e0e978c14a41f3af47f338f6bf8.jpg
115,0,285710526944,34336402,旅行球,6,男,第16天，学到120p，继续加油[藏狐],2025-12-18 08:42:11,0,3,浪漫的年纪，不许活的死气沉沉,江西,是,https://i1.hdslb.com/bfs/face/b26b11c7b7d4470de1f9e25f81bc3649f90dd90b.jpg
116,0,285708851920,482605910,施主莫要胡说,6,保密,可以用java8吗,2025-12-18 08:19:46,1,0,,广东,是,http://i2.hdslb.com/bfs/face/98ddb698909fb120880595e445fb4d64ac83f017.jpg
117,285708851920,285710639440,34336402,旅行球,6,男,视频里是java17，java8太老了，springboot那里会有问题，建议直接下个java21,2025-12-18 08:45:57,0,0,浪漫的年纪，不许活的死气沉沉,江西,是,https://i1.hdslb.com/bfs/face/b26b11c7b7d4470de1f9e25f81bc3649f90dd90b.jpg
118,0,283734520273,110908258,Diao毛兽,6,男,"飞书文档链接
https://heuqqdmbyk.feishu.cn/wiki/FxTdw2K9mieDgAkhSqucg59Cn8f",2025-12-18 08:09:49,1,10,爱抽奖的up主最可爱啦,内蒙古,否,https://i1.hdslb.com/bfs/face/41aa36ab3b2dce533334546a6ee5698326ea965e.jpg
119,283734520273,285964008688,3493114434030029,困倦的红色西兰花,4,保密,好人啊！,2025-12-20 15:00:48,0,0,,江西,否,https://i2.hdslb.com/bfs/face/fab4d10c5eb94bd93a02464d88abe75fd7beccbb.jpg
120,0,285688249312,3546756073654292,向佐向佑向前看,3,保密,之前配置货maven为什么删除后重新配置就是不可以,2025-12-18 03:52:45,0,0,,甘肃,否,https://i2.hdslb.com/bfs/face/7294769d71c614c825913a144734f047aabe50b3.jpg
121,0,283712244321,79009472,其蕡也蓁,6,保密,"p140左右原理篇单元测试总是警告
WARNING: A Java agent has been loaded dynamically (D:\develop\apache-maven-3.9.4\mvn_repo\net\bytebuddy\byte-buddy-agent\1.14.19\byte-buddy-agent-1.14.19.jar)
WARNING: If a serviceability tool is in use, please run with -XX:+EnableDynamicAgentLoading to hide this warning
WARNING: If a serviceability tool is not in use, please run with -Djdk.instrument.traceUsage for more information
WARNING: Dynamic loading of agents will be disallowed by default in a future release",2025-12-18 03:07:40,0,0,cold cold water bring me round,湖南,是,https://i2.hdslb.com/bfs/face/e3dc14fc4dca7078a0b70bc27914a42e3a99267c.jpg
122,0,285591025952,2097136640,橘狗橘狗橘狗,5,保密,"学到后面把前面忘了，请问一下，数据插入到表中，这种localdatetime是怎么变成mysql里的datetime的？？这是怎么成功转换的，如果我有别的样子的数据，又要怎么自定义转换？@Insert(""insert into operate_log(operate_emp_id, operate_time, class_name, method_name, method_params, return_value, cost_time) "" +

            ""VALUES "" +

            ""(#{operateEmpId},#{operateTime},#{className},#{methodName},#{methodParams},#{returnValue},#{costTime})"")

    public void insert(OperateLog log);",2025-12-17 02:35:07,4,1,,湖北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
123,285591025952,285591639840,131684344,起司头粽裤裤-,6,保密,"application.yml里面的mybatis设置
map-underscore-to-camel-case: true",2025-12-17 02:43:54,0,0,,天津,否,https://i1.hdslb.com/bfs/face/38fc15180d80681a6a5827c6db5d2ade2ef00bd2.jpg
124,285591639840,285605990912,27747405,轩轩上岸啦,6,男,回复 @起司头粽裤裤- : 那如果名字完全对不上，怎么配置呢，不是下划线转驼峰这种简单的对不上,2025-12-17 05:46:23,0,0,时间真是太不够用了╭(°A°`)╮,陕西,是,https://i0.hdslb.com/bfs/face/7d757d001a382809588e7f94bb8dc80cb81b5a4d.jpg
125,285605990912,283705622657,363964583,逢生1221,6,保密,"回复 @轩轩上岸啦 : 在sql语句中取别名，别名与实体类的属性名一致，
例如：select name as StuentName
这里的as也可以省略",2025-12-18 01:24:07,0,0,the elephant in the room,广东,否,https://i2.hdslb.com/bfs/face/bf7d2b6460ad1b588df4d528d51b54c41b7bc53a.jpg
126,283705622657,285705296816,27747405,轩轩上岸啦,6,男,回复 @逢生1221 : 这个确实比results注解要简单点,2025-12-18 07:28:27,0,0,时间真是太不够用了╭(°A°`)╮,陕西,是,https://i0.hdslb.com/bfs/face/7d757d001a382809588e7f94bb8dc80cb81b5a4d.jpg
127,0,283577887937,3494371951381155,bili_11816825437,3,保密,请问一下刚刚学完java来听这个里面的注解不懂怎么办呀[笑哭],2025-12-16 12:18:18,0,0,,江西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
128,0,285528253792,3546571106945111,艾特星辰开发,4,保密,这个b站的视频在电视端为啥搜索不到呢,2025-12-16 09:03:19,0,0,,河北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
129,0,283534070177,3546760316193479,bili_23027146304,3,保密,兄弟们，我想问一下我那个datagrip的激活码没用是怎么回事,2025-12-16 03:05:56,0,0,,广西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
130,0,285441619024,506248237,前端nelsen,4,男,"模拟数据
1,daqiao,1234567890,大乔,19,2027-07-15 15:32:12
2,xiaoqiao,1234567890,小乔,19,2027-07-15 15:32:12
3,zhugeliang,1234567890,张良,19,2027-07-15 15:32:12
4,guanyu,1234567890,关羽,19,2027-07-15 15:32:12
5,zhaoyun,1234567890,赵云,19,2027-07-15 15:32:12
6,huangyueying,1234567890,黄月英,19,2027-07-15 15:32:12
7,zhouyu,1234567890,周瑜,19,2027-07-15 15:32:12
8,machao,1234567890,马超,19,2027-07-15 15:32:12
9,zhangfei,1234567890,张飞,19,2027-07-15 15:32:12
10,guoguang,1234567890,郭光,19,2027-07-15 15:32:12",2025-12-15 10:21:41,0,1,前端开发者，不内卷技术追求猿,广东,否,https://i1.hdslb.com/bfs/face/37e00888fa0f076690ac6cc168a097c1ec46351e.jpg
131,0,285421278464,1133517043,深情Raymoon酱,5,男,让自己做的那部分，第一个模块就出问题了，但是apifox和前后端联调都没问题，输出正常，就是控制台这个error折腾很久还是不知道哪里的问题，有无大佬帮忙看看[生病],2025-12-15 05:54:02,4,1,终有弱水替沧海,安徽,否,https://i1.hdslb.com/bfs/face/0edc4461bc9137d7b9308a946b1731e3a53de01f.jpg
132,285421278464,285421408784,1133517043,深情Raymoon酱,5,男,@黑马程序员 @黑马--涛哥帮忙看看呗,2025-12-15 05:55:05,0,0,终有弱水替沧海,安徽,否,https://i1.hdslb.com/bfs/face/0edc4461bc9137d7b9308a946b1731e3a53de01f.jpg
133,285421278464,283461164401,674113154,big_猫,6,保密,是不是sql语句里面的select里面一些数据名字或者对象的成员变量名字敲错了,2025-12-15 06:59:14,0,0,,广东,否,https://i2.hdslb.com/bfs/face/d11d6c8d0578c2bb44827107b8e100d7c008ae84.jpg
134,285421278464,285432959152,1208750741,黑马--涛哥,4,男,应该是还有一个查询全部的接口没有开发，把那个接口开发了就好了。,2025-12-15 08:42:59,0,1,为中华民族伟大复兴而讲课，为千万学生少走弯路而著书,北京,否,https://i2.hdslb.com/bfs/face/75ed66f2cc5f15f2227e12934c64ab52bb37e3a1.jpg
135,285432959152,285434210848,1133517043,深情Raymoon酱,5,男,回复 @黑马--涛哥 :[给心心],2025-12-15 08:59:25,0,0,终有弱水替沧海,安徽,否,https://i1.hdslb.com/bfs/face/0edc4461bc9137d7b9308a946b1731e3a53de01f.jpg
136,0,283452898001,3546580613335682,眼里有光的执政官,2,保密,6666,2025-12-15 05:00:27,0,0,,安徽,否,https://i2.hdslb.com/bfs/face/719d2ff7616f8083fac58ffa667986f1010496d5.jpg
137,0,283440449873,393607381,A丨h,5,保密,老师，40-60中有好几节课没有字幕,2025-12-15 02:19:14,1,0,,浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
138,283440449873,285405173472,37974444,黑马程序员,6,保密,回复 @A丨h :字幕都是正常开启的哈，有的是系统没有识别,2025-12-15 02:31:50,0,0,咨询课程、1对1就业指导、技术进阶提升【直接私信】，领取课程源码+资料，关注黑马程序员公众号，回复：领取资源02,北京,是,https://i0.hdslb.com/bfs/face/a71b4dd6647ddf0c813bcf74e062edab9224cb0e.jpg
139,0,283415384865,1001638158,忆丶眸,6,保密,第77个视频，请求的接口不支持 HTTP/1.1 协议，请开启「兼容 HTTP/2」，并设置「HTTP 连接方式」为 HTTP/2 先验知识是什么情况,2025-12-14 15:27:36,0,0,,山东,否,https://i0.hdslb.com/bfs/face/612bcd9c8b0ef9f5c4427dfc9e64247fd101fea3.jpg
140,0,283349124929,478290089,镜-瑜,5,男,已看完已敲完，有不懂的可以在这留言，我会的我就帮忙解答，也可以直接私信我问，我也顺便巩固一下自己的学习，希望也能帮到大家[doge_金箍],2025-12-14 03:40:17,14,3,,天津,否,https://i2.hdslb.com/bfs/face/6826119e4292a77e4e1aacf15b587b265b613ffb.jpg
141,283349124929,283381780113,429539855,老六今天不偷家,5,保密,看完用了多久啊,2025-12-14 09:43:03,0,0,,北京,是,https://i2.hdslb.com/bfs/face/76ae2e2af1c904d2c707e2741c95eff2ee7728cc.jpg
142,283381780113,283383875921,478290089,镜-瑜,5,男,回复 @老六今天不偷家 :2个月左右，这个没有任何参考价值，每个人的理解，对知识的掌握程度，以及学习方式方法，学习重点，学习时间都不一样[笑哭],2025-12-14 10:05:38,0,2,,天津,否,https://i2.hdslb.com/bfs/face/6826119e4292a77e4e1aacf15b587b265b613ffb.jpg
143,283349124929,283400313313,294151751,fufu不是fu,6,保密,学习资源有嘛，我找了半天都没找到,2025-12-14 12:55:52,0,0,,福建,否,https://i2.hdslb.com/bfs/face/8a038656d6850e899f033f06b93920591084e1c2.jpg
144,283400313313,283401309601,478290089,镜-瑜,5,男,回复 @fufu不是fu :有个黑马的微信小程序，叫黑马程序员教程库，百度网盘资料都在那里,2025-12-14 13:04:56,0,0,,天津,否,https://i2.hdslb.com/bfs/face/6826119e4292a77e4e1aacf15b587b265b613ffb.jpg
145,283400313313,285400395296,37974444,黑马程序员,6,保密,回复 @fufu不是fu :视频配套资料可以关注黑马程序员公棕号，后台回复关键词：领取资源02  添加后进入小程序获取对应资料哈,2025-12-15 01:12:09,0,0,咨询课程、1对1就业指导、技术进阶提升【直接私信】，领取课程源码+资料，关注黑马程序员公众号，回复：领取资源02,北京,是,https://i0.hdslb.com/bfs/face/a71b4dd6647ddf0c813bcf74e062edab9224cb0e.jpg
146,283349124929,283552863937,325376661,GuAZ1-,6,女,为什么maven高级那块引入talis-pojo，talis-utils不用扫描ioc容器了，能直接用,2025-12-16 07:14:58,0,0,阿,河北,否,https://i0.hdslb.com/bfs/face/848de4d2334546c70e865dc0e7850f1544bab338.jpg
147,283552863937,284068353089,478290089,镜-瑜,5,男,回复 @GuAZ1- :maven高级那块我没有看[笑哭],2025-12-21 14:03:03,0,0,,天津,否,https://i2.hdslb.com/bfs/face/6826119e4292a77e4e1aacf15b587b265b613ffb.jpg
148,284068353089,284102647873,3546559933319499,0110zzw,4,保密,"回复 @镜-瑜 : 大佬,p107那里引入oss需要最新版本号怎么找,我点开文档没找到?",2025-12-22 02:30:55,0,0,,湖南,否,https://i0.hdslb.com/bfs/face/080339101c9fb24784e14387f48d724e2a3642cf.jpg
149,284102647873,284236570481,478290089,镜-瑜,5,男,回复 @0110zzw :最新的是3.18.3,2025-12-23 12:25:10,0,0,,天津,否,https://i2.hdslb.com/bfs/face/6826119e4292a77e4e1aacf15b587b265b613ffb.jpg
150,283349124929,284236812945,3546559933319499,0110zzw,4,保密,ok，感谢,2025-12-23 12:27:34,0,0,,湖南,否,https://i0.hdslb.com/bfs/face/080339101c9fb24784e14387f48d724e2a3642cf.jpg
151,284102647873,284236824849,478290089,镜-瑜,5,男,回复 @0110zzw :百度搜mvnrepository，这里面有这些依赖,2025-12-23 12:27:54,0,0,,天津,否,https://i2.hdslb.com/bfs/face/6826119e4292a77e4e1aacf15b587b265b613ffb.jpg
152,283552863937,285196348593,478290089,镜-瑜,5,男,回复 @GuAZ1- :我补了一下maven高级，没加相关注解肯定不扫描，老师讲课这里是加了@component注解的，是要加springbootstarter依赖的，才不会报错,2026-01-02 04:08:35,0,0,,天津,否,https://i2.hdslb.com/bfs/face/6826119e4292a77e4e1aacf15b587b265b613ffb.jpg
153,285196348593,285206676801,325376661,GuAZ1-,6,女,回复 @镜-瑜 :可是，他不扫描也不注入对象，能直接用那个类吗？时间长了，我也记不太清了,2026-01-02 05:51:06,0,0,阿,河北,否,https://i0.hdslb.com/bfs/face/848de4d2334546c70e865dc0e7850f1544bab338.jpg
154,285206676801,285210415297,478290089,镜-瑜,5,男,回复 @GuAZ1- :你按老师的写法你就必须注入，不然你就要改老师代码了，变得更复杂了,2026-01-02 06:29:32,0,0,,天津,否,https://i2.hdslb.com/bfs/face/6826119e4292a77e4e1aacf15b587b265b613ffb.jpg
155,0,283343952641,3494361578867072,krook,3,保密,这怎么办啊,2025-12-14 02:43:30,10,0,,湖南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
156,283343952641,285335779296,505145432,玄冬鸾凤见,6,保密,哥们你领到了吗，求这个资料的链接[委屈],2025-12-14 08:14:33,0,0,,重庆,是,https://i2.hdslb.com/bfs/face/2fefac5540fe34c336448abae7dbe64e828440a9.jpg
157,285335779296,285359073872,131684344,起司头粽裤裤-,6,保密,回复 @玄冬鸾凤见 : 简介里面不是有吗,2025-12-14 12:16:36,0,0,,天津,否,https://i1.hdslb.com/bfs/face/38fc15180d80681a6a5827c6db5d2ade2ef00bd2.jpg
158,285359073872,285360135232,505145432,玄冬鸾凤见,6,保密,回复 @起司头粽裤裤- :要加微信，但是它一直不同意[委屈],2025-12-14 12:27:19,0,0,,重庆,是,https://i2.hdslb.com/bfs/face/2fefac5540fe34c336448abae7dbe64e828440a9.jpg
159,285360135232,285380380768,131684344,起司头粽裤裤-,6,保密,回复 @玄冬鸾凤见 :微信小程序搜黑马程序员教程库,2025-12-14 15:48:50,0,0,,天津,否,https://i1.hdslb.com/bfs/face/38fc15180d80681a6a5827c6db5d2ade2ef00bd2.jpg
160,285380380768,285382232448,505145432,玄冬鸾凤见,6,保密,回复 @起司头粽裤裤- :感谢[脱单doge],2025-12-14 16:10:12,0,0,,重庆,是,https://i2.hdslb.com/bfs/face/2fefac5540fe34c336448abae7dbe64e828440a9.jpg
161,285335779296,285400664544,37974444,黑马程序员,6,保密,回复 @玄冬鸾凤见 :视频配套资料可以关注黑马程序员公棕号，后台回复关键词：领取资源02  添加后进入小程序获取对应资料哈,2025-12-15 01:15:44,0,0,咨询课程、1对1就业指导、技术进阶提升【直接私信】，领取课程源码+资料，关注黑马程序员公众号，回复：领取资源02,北京,是,https://i0.hdslb.com/bfs/face/a71b4dd6647ddf0c813bcf74e062edab9224cb0e.jpg
162,283343952641,283678072705,3546672214837253,ctcttctc,3,保密,提取码是什么呀我服了,2025-12-17 14:25:19,0,0,,湖南,否,https://i2.hdslb.com/bfs/face/0d1a109d0c2fb76675c19d3b884a0ea2798a23d6.jpg
163,283678072705,285678036288,37974444,黑马程序员,6,保密,回复 @ctcttctc :提取码是自动填充的，复制网盘链接到微信或者浏览器上就可以直接打开，链接后四位就是提取码,2025-12-18 01:28:54,0,0,咨询课程、1对1就业指导、技术进阶提升【直接私信】，领取课程源码+资料，关注黑马程序员公众号，回复：领取资源02,北京,是,https://i0.hdslb.com/bfs/face/a71b4dd6647ddf0c813bcf74e062edab9224cb0e.jpg
164,285335779296,284022459985,3494361578867072,krook,3,保密,回复 @玄冬鸾凤见 :这个你就是直接下载就行了，不用提取码,2025-12-21 05:45:30,0,0,,湖南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
