序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
110,0,285985161712,11110347,奶奶奶厨啊,6,男,唉，都以为是开始，没想到是巅峰，怀念大家都在欣欣向荣的时候,2025-12-20 21:23:59,0,16,ⓘ该帐号已封禁,广东,否,https://i0.hdslb.com/bfs/face/72dfd7e08fadd84dfd19700515715e30fb9dd2aa.jpg
111,0,283982661777,426257881,笑着拉屎的女孩,4,保密,18年了，怀念青春,2025-12-20 17:07:20,0,0,,广西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
112,0,285975198512,3632313533467433,不想起名字512,2,保密,时光如梭,2025-12-20 16:59:47,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
113,0,285945374416,336163619,且十焘,6,保密,群贤毕至,2025-12-20 12:15:17,0,2,"
开心就好",广东,否,https://i2.hdslb.com/bfs/face/336c9060e446c8be10be64364fd8f045d927f785.jpg
114,0,283951774897,1831471198,飘逸流羽球,5,保密,本以为是开始，没想到是结束,2025-12-20 11:55:48,0,11,输赢是一时的事，帅是一辈子的事,重庆,否,https://i1.hdslb.com/bfs/face/f2642acebf51ff1fb7ab08f4a4f314aea68de21a.jpg
115,0,283947593937,500976571,不言不语的故事,6,保密,和10年的世博会，盛筵难再,2025-12-20 11:16:03,0,11,转过身 藏好我 眼中的火,福建,否,https://i1.hdslb.com/bfs/face/03b6af4446760679369d7344058f7a5191406d3a.jpg
116,0,285936349216,11390738,海克斯科技-五香蛋,6,男,想你了，滔哥,2025-12-20 10:53:17,0,11,,广东,否,http://i0.hdslb.com/bfs/face/94071326f2dea211d1a8f0ea6d9199b7ffa05378.jpg
117,0,283943785953,6902888,Krakenn,6,女,令人感慨,2025-12-20 10:39:38,0,0,"I don't know if it's moonquake, like my crush you will never know.",澳大利亚,否,https://i2.hdslb.com/bfs/face/94e32b0206ae72e2643afa7d29119fcc93d2387f.jpg
118,0,285919572576,387171300,明日明日说,6,保密,旋律真好，每次听都会泪目,2025-12-20 08:08:19,0,4,看得见的和摸得着的才是真的,山东,否,https://i0.hdslb.com/bfs/face/1fc274de2b96da23f4ebc10b0ded4e76476a186d.jpg
119,0,283918154929,376715394,吃豆腐的恐龙,6,保密,一看评论还是那么和谐呀[嗑瓜子][嗑瓜子],2025-12-20 05:48:22,1,1,,江西,否,https://i0.hdslb.com/bfs/face/3c69d4479fc41308ed1a3671ba53ba59dbcd9fa0.jpg
120,283918154929,283946052673,502051655,凛冬尽逝,5,保密,何意味,2025-12-20 11:01:02,0,6,野红Buster，只爱Buster,河南,否,https://i2.hdslb.com/bfs/face/23b102da9ec9aee01c30dcb3cd763669d95ccf13.jpg
121,0,283915795457,3546626499021390,星辰凌雨,4,女,祝祖国繁荣昌盛,2025-12-20 05:20:15,0,0,,辽宁,否,https://i0.hdslb.com/bfs/face/900ab1aa8a0310b26b441c7556f65a6cc7a67aaf.jpg
122,0,285851041280,293196127,cc_谜儿,6,保密,都2025了啊。。。。。竟然马上26年了。。。。,2025-12-19 14:35:03,0,4,,浙江,否,https://i1.hdslb.com/bfs/face/26076ba8081ff85f8d28a9d46679e8c4a327604e.jpg
123,0,283849758849,302396158,索尔仁尼琴正在死亡,6,保密,明天会更好,2025-12-19 12:02:22,0,0,GEMe,黑龙江,否,https://i1.hdslb.com/bfs/face/923be8ef0f44dd846ca57a1e068476ddf7087bf3.jpg
124,0,285828076880,177520622,Hansovin,6,保密,明天考研，希望北京也欢迎我吧[奋斗],2025-12-19 11:13:26,0,5,别看我,北京,否,https://i2.hdslb.com/bfs/face/f0b2524eb0b2e69603bc575a610c26ef0cffad0d.jpg
125,0,283841370993,394077674,new_ep0ch,6,女,17年过去了，这歌完全不过时,2025-12-19 10:41:17,0,0,,广东,否,https://i2.hdslb.com/bfs/face/96a4af1d6b950aadfd51bcbc7258e36db456cfe8.jpg
126,0,285806808720,441981405,沐野沉心,6,保密,真好啊,2025-12-19 07:47:59,0,0,混沌中立乐子人,湖北,是,https://i0.hdslb.com/bfs/face/92c7b677e038338c26c475a5e2688f3e4addbd95.jpg
127,0,283770044961,13262971,狂奔的蜗牛_233,6,男,考古,2025-12-18 14:44:22,0,1,留在世界的一些痕迹,四川,否,https://i1.hdslb.com/bfs/face/ee89253557e2757876e476acdfa12df6995ca40f.jpg
128,0,283770097729,332001394,63017583086_bili,5,保密,唉，除了雅典，不见其比,2025-12-18 14:44:11,0,0,,广东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
129,0,285741763792,1214175418,科科永远滴神,4,男,马上2026啦，考个古，[胜利][打call][胜利],2025-12-18 14:17:56,0,0,"努力成为一个乒乓球运动员，打遍天下无敌手
御剑乘风，心向凌云！",福建,否,https://i1.hdslb.com/bfs/face/c4e8db3d73d8d7d7f43817079a6ea5645bcc6c76.jpg
130,0,283755780689,2091202068,鱼滑梯,4,男,回不去了  只能往前走了  然后早晚迎接死亡,2025-12-18 12:11:48,0,19,,山东,否,https://i0.hdslb.com/bfs/face/e8ff59d2ceb4d20b9696e06140523b6a204dcba6.jpg
131,0,285692372912,671653342,白色的的的的的,5,保密,时代马戏团时代考古[吃瓜],2025-12-18 04:37:27,0,7,,内蒙古,否,https://i1.hdslb.com/bfs/face/fd1916423e0cf215b5cf77f6e1cff2c0a8c2b2ba.jpg
132,0,285673289472,309213918,pan-politicized,6,女,21世纪头十年是相对开放，欣欣向荣的年代,2025-12-17 23:48:16,0,5,,加拿大,否,http://i1.hdslb.com/bfs/face/879e71b12038018a2aaac900963389bc06416759.jpg
133,0,285642928304,662579321,FlowerLanguages,3,女,不敢想象，如果如今把他们再聚一起重录一遍会是怎么样的情景,2025-12-17 13:16:44,0,2,,甘肃,否,https://i2.hdslb.com/bfs/face/14eaf373f43656ab09b8acc3062c74b376e5bd90.jpg
134,0,283658137297,3546384236022052,para-life,3,保密,20年那时候的人还没这么大戾气,2025-12-17 10:50:56,1,27,,甘肃,是,https://i1.hdslb.com/bfs/face/7110781c76220edd78a965cc495d95fac3204ee4.jpg
135,283658137297,285661931728,1988888241,伦敦第一曼波fish,5,保密,是这样的,2025-12-17 16:43:49,0,1,世界上所有人都是我的子嗣,河南,否,https://i0.hdslb.com/bfs/face/78928c78d07fafccac934deec42836d19261baf2.jpg
136,0,285583242512,1922360248,夏以昼专用和好券,5,保密,不知道为啥这个版有种消了背景音一突一突的感觉，人声比较明显,2025-12-17 00:13:21,0,2,我玩乙游是不是缺爱不好说，但是你们玩pvp一定是因为欠揍,内蒙古,否,https://i1.hdslb.com/bfs/face/19ad9eb66b809986fd11db14ed2f2dc5bd87a602.jpg
137,0,283602277537,260690298,十万炬火,6,男,我想回去,2025-12-16 16:45:10,1,12,独立思考的而非盲目从众的,河北,是,https://i0.hdslb.com/bfs/face/a029b224dfddb15f1947da0df221f4ce080c458a.jpg
138,283602277537,283608483841,398364375,柯西-毕内,6,男,我也是[大哭],2025-12-16 19:27:48,0,0,,上海,否,https://i0.hdslb.com/bfs/face/4639df2eb0cca08f9a16efd3714263fe14b0130d.jpg
139,0,285551028016,386254531,烤冰糖,6,保密,17年过去了。。,2025-12-16 13:08:23,0,1,,广东,否,https://i1.hdslb.com/bfs/face/4226e731dd804cd90065f675d86c010cba30a70a.jpg
140,0,283554540289,21565080,日系范德彪,6,男,真快啊时间，当时才一年级有幸去看了开幕式,2025-12-16 07:40:56,0,2,,日本,否,https://i0.hdslb.com/bfs/face/c8bd8317b31e48c3f4d453ef5c2d894c76c53b04.jpg
141,0,285521040512,634966245,起个名字总是撞,6,女,这首歌真好听哎我的天,2025-12-16 07:19:03,0,1,很高兴认识你，假的。,辽宁,是,https://i0.hdslb.com/bfs/face/acf2e0a47d1f8b8aafe81d47c6882b7058e516bc.jpg
142,0,285479752304,31879842,自由鸟神,6,保密,全完了现在,2025-12-15 17:04:02,0,12,也许，我永远，都不能，得到我想要的黑长直,辽宁,否,https://i0.hdslb.com/bfs/face/5fa5cd29aa34ae0c326f2b9e474f9b141a8a0c73.jpg
143,0,283496120961,599232355,鸭兔豆泥,5,保密,感觉每个人都好有精气神好亲切,2025-12-15 13:45:41,0,8,05's summer,四川,否,https://i1.hdslb.com/bfs/face/7abcd0b066568d058036089e603c4281de4fa914.jpg
144,0,285446419888,396429329,张国荣他老公,5,女,那年还没上小学,2025-12-15 11:08:43,0,0,,江苏,否,http://i2.hdslb.com/bfs/face/4df06dc991cfbb53260fb437bb8602fe9ebd407b.jpg
145,0,283424285761,388714197,AHDOKJE,5,保密,那段时间应该是两岸三地乃至整个东亚最和谐的时候吧[doge],2025-12-14 17:27:36,2,27,,江西,是,https://i0.hdslb.com/bfs/face/37cd403ab5304cc479af690b044da67ea382ad59.jpg
146,283424285761,283505398289,3546780442560963,想当爱音小姐的狗,4,保密,那时候还没那么多右翼,2025-12-15 15:20:42,0,5,,浙江,是,https://i0.hdslb.com/bfs/face/74086d1e3939ba0ea503b54479a6c7434f805726.webp
147,283424285761,283730922209,3546826472950292,伊甸尼亚联邦,4,保密,当年两岸互通，中日韩自贸区也是最接近成功的时期。,2025-12-18 07:14:18,0,2,,山东,否,https://i2.hdslb.com/bfs/face/04f212ef94d1a855d51f7995b2d42fdfd0d8526c.jpg
148,0,283418973329,259536457,loveanai,6,保密,有一种经济很好的感觉[吃瓜],2025-12-14 16:07:23,1,15,,湖南,是,https://i1.hdslb.com/bfs/face/82308329b6784c3f3c6e0b0d03e5bd3b5d76747d.jpg
149,283418973329,283579472817,347116568,蓝冰132,6,男,gdp两位数的增速，你说呢,2025-12-16 12:35:28,0,1,连雨不知春去，一晴方觉夏深。,安徽,否,https://i2.hdslb.com/bfs/face/201b4aa6826d017c26b25e6a639e88d7a6876f3b.jpg
150,0,285380610368,35067308,黄竣琪,5,男,08年坐在外婆家看奥运会的时候 我从未想过还有这一天,2025-12-14 15:51:00,0,4,遇到困难睡大觉,广东,否,https://i2.hdslb.com/bfs/face/7a7d9d8443b71579a39a9d060bae9b41bb51100d.jpg
151,0,285377427952,1156265140,Victoria阿斯兰,5,保密,2026去北京读研吧,2025-12-14 15:17:51,0,3,,辽宁,否,https://i1.hdslb.com/bfs/face/164c5119c3d3b033bbb0c036600f98a534544780.jpg
152,0,285373878784,10232410,杀生为护生斩业非斩人,6,男,08年真是两岸三地整合华人社会最和谐的一年，连台湾那边都觉得估计过两年就统一了[笑哭],2025-12-14 14:41:43,0,20,能不能不来挨边，真晦气,浙江,是,https://i1.hdslb.com/bfs/face/8503cd9e6b9949ab003b417aa416421c05d6e987.jpg
153,0,283406127521,1271275592,巴黎的大卤蛋,5,保密,那种勃勃生机，万物竞发的境界犹在眼前,2025-12-14 13:53:54,2,23,葡萄牙请为我哭泣,江苏,否,https://i2.hdslb.com/bfs/face/213809e1fcadbea6f8fcef1ec7c3190b45bbbaea.jpg
154,283406127521,285563294688,3546640570911416,老樊城鸡肉卷,4,保密,总座高见,2025-12-16 15:10:45,0,0,,重庆,否,https://i2.hdslb.com/bfs/face/f90565efd83f8c0028c04ac3b2fabbfd0506b897.jpg
155,283406127521,285769257168,1709462131,炒肉你们什么时候熟啊,6,女,我不明白，为什么大家都在讨论项羽被围垓下,2025-12-19 00:43:41,0,0,,黑龙江,否,https://i1.hdslb.com/bfs/face/f27421b292705c359e1911fc9259ccb05d8832e2.jpg
156,0,285367222880,535030640,bili_10789353142,4,保密,最充满希望的一集,2025-12-14 13:37:08,0,3,?,广东,否,https://i2.hdslb.com/bfs/face/6f47e351d38220afe8d2a92bb3061b2267e2557a.jpg
157,0,283369825761,480257850,专注自身保持善良_,5,保密,恍若隔世,2025-12-14 07:24:09,0,8,小舟从此逝，江海寄余生。,广东,否,https://i0.hdslb.com/bfs/face/8275910cc8da1506a7b569f50bd1f02d281fecd8.jpg
158,0,285325012656,472348217,怨鹧鸪-,6,保密,永远怀念2008,2025-12-14 06:09:43,0,4,,北京,否,https://i2.hdslb.com/bfs/face/a10fe7ebf24ecccfd027239c3fdd20d063c60eb2.jpg
159,0,285323012880,1411246638,SawdustWhaler,5,男,沉舟侧畔千帆过,2025-12-14 05:48:12,0,4,Jdon my Salem 946093949 群,江苏,否,https://i0.hdslb.com/bfs/face/a6cb1356e6c5fb29a7298fd2310559a8dc716214.jpg
160,0,283336164033,33928590,yippee_ki_yay,6,男,一个时代过去了…,2025-12-14 00:52:37,0,4,人之患，在好为人师,广东,是,https://i0.hdslb.com/bfs/face/aa32908990bade7f851176ee7578ace111c3628f.jpg
161,0,285291728624,5728704,纯良米友,6,女,用了十多年的时间，才听懂了他最后那段发言，理解了得而复失这四个字的沉重,2025-12-13 22:08:59,2,26,纳税人,广东,是,https://i0.hdslb.com/bfs/face/e6d97011c4e43652a33b297a509ce07f3e8c6be9.jpg
162,285291728624,285486226624,503561248,高天之原摸鱼怪,6,男,其惟春秋…,2025-12-15 20:23:37,0,4,热忱之心不可泯灭。,法国,否,https://i1.hdslb.com/bfs/face/dfb17a9fff76238100a97424c0d22dcd1bcffdf3.jpg
163,285291728624,287391591792,360651829,表逼我2001,6,保密,必须坚持改革开放,2026-01-03 09:24:37,0,1,,安徽,是,https://i1.hdslb.com/bfs/face/88a4e1c9b090688c545f77a717a9ff7fec890a6d.jpg
164,0,285288135056,165421939,ZhuangB_King,5,保密,[大哭][大哭][大哭][大哭][大哭],2025-12-13 19:15:31,0,4,2008年感动中国特别奖获得者,广东,否,https://i1.hdslb.com/bfs/face/898256763f3c011908a06046f75fcccdce094d5d.jpg
165,0,285283568864,635933622,归海封璘,5,男,感动,2025-12-13 17:32:38,0,1,,湖北,否,https://i0.hdslb.com/bfs/face/f6a2bebecb876bc4bc5deac93fbb13e604e6b033.jpg
166,0,285283097520,395901544,一天肿两个茶叶蛋,6,男,经济上行的美,2025-12-13 17:23:19,0,8,,上海,是,https://i1.hdslb.com/bfs/face/b4e08d394ace1dda4fa731f105bf7efe5a3b6ec3.jpg
167,0,285282737824,492752201,RiBs__,5,保密,08年，全中国都守在电视机前翘首以盼北京奥运会，而这样的全明星阵容，怕也是再难出现了🙂,2025-12-13 17:16:24,0,9,三体,福建,否,https://i2.hdslb.com/bfs/face/a1965d58a21074693eea1de191627c13eb2cb834.jpg
168,0,285279085952,22380619,ZZVVS,6,保密,那个年代去当共物员是形容一个人没有志向没有奋斗精神[笑哭],2025-12-13 16:27:00,0,14,,美国,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
169,0,283310316257,1487617765,红色大鬣巴好好好,5,女,我考到北京啦，但是很多东西不一样了……,2025-12-13 14:54:38,0,9,最好的惊堂木，是时间。,北京,否,https://i1.hdslb.com/bfs/face/5d7aa4a9f090f5bbdd03d015e4de4559e7970749.jpg
170,0,283299687889,162797193,Maaaddie1,6,保密,每次觉得自己缺少了童年时候感受到的磅礴就回来听这首歌 冉冉上升的回忆啊,2025-12-13 13:10:29,0,4,,上海,是,https://i0.hdslb.com/bfs/face/a0f3e579fc2ae28c05d79e9bffcf31add1b7d6c8.jpg
171,0,283297304289,3537106110515853,kwkwkw00,5,保密,经济上行，中国最有活力的那几年。。。,2025-12-13 12:46:44,0,11,小狗小狗，有你不愁！,重庆,否,https://i0.hdslb.com/bfs/face/598bdd66db35b2f005356c2e4dadd0d547cfb514.jpg
172,0,285255638032,4272427,蓝莓馅汤圆酱,6,男,那个时候八岁的我充满对未来的希望,2025-12-13 12:34:02,0,11,op滚，头像来自网络,山西,是,https://i1.hdslb.com/bfs/face/eaa1069372afbe7ebbef53939eb32418da5e3ad0.jpg
173,0,285238539216,32482700,风原云海,5,男,怎么会这样……,2025-12-13 09:48:08,0,9,“白热永恒。”,北京,是,https://i2.hdslb.com/bfs/face/afbe40e57ed647c79e0de838245860f79df62182.jpg
174,0,283274211297,3673379,avves0me,5,保密,想家了就回来看一遍[大哭],2025-12-13 08:50:20,0,4,,日本,否,https://i2.hdslb.com/bfs/face/d622a663108ba38e8b094d088946473612756f4a.jpg
175,0,285229186304,3493086860675512,东京爱音工作室官方,5,保密,令人感叹,2025-12-13 07:58:13,0,1,我会带你去月球,重庆,是,https://i1.hdslb.com/bfs/face/3d75184f99f396808b57c39bd2e74596eaa432bd.jpg
176,0,283259287265,1904564057,春风佛过八连冠,5,女,祝祖国繁荣昌盛！,2025-12-13 05:42:32,0,1,,辽宁,是,https://i2.hdslb.com/bfs/face/e869fa43bc40d27c4791f4b00ae5be4509ab3a74.jpg
177,0,283252233009,3494360245078951,扔掉色号,4,男,[微笑][星星眼],2025-12-13 04:28:55,0,0,"hjuv

",福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
178,0,285072524448,23822506,十六号塔,6,保密,前无古人，难有来者,2025-12-11 15:52:36,0,10,凭心而行，后果自负,巴基斯坦,是,https://i1.hdslb.com/bfs/face/5841e4283a339d780b56bad922dd2994fd1c242a.jpg
179,0,283117682641,648956888,ohh是谁_,4,保密,1岁就会唱了，好想回到小时候,2025-12-11 15:31:22,0,1,,河北,否,https://i2.hdslb.com/bfs/face/847b17fe86a5621cd3a5d66c4481c9679d4c39d9.jpg
180,0,283109869073,279052393,境界腻,6,保密,唉，泪目,2025-12-11 14:09:36,0,2,,北京,是,https://i1.hdslb.com/bfs/face/9c19fb74491d28db27eddbbcbf4c7d2912c412aa.jpg
181,0,285057761840,278575305,荒川桥下的森堡,5,保密,时代的产物，现在出不来这种联唱了。,2025-12-11 13:20:38,0,13,野生铁链,未知,否,https://i0.hdslb.com/bfs/face/3e94c03d62233f984519f3748bd9fa3c47717488.jpg
182,0,283101528865,580317657,乐迪0,5,女,好像只有开头的陈天佳和中间的张娜拉只有一个镜头。,2025-12-11 12:41:18,0,0,,陕西,否,https://i0.hdslb.com/bfs/face/b27d6b7150d95734311781870bffea8eba69e880.jpg
183,0,285025987664,3546678359492934,ishunTV空空日记,4,保密,要被踢出北京了,2025-12-11 07:20:52,0,7,,北京,否,https://i0.hdslb.com/bfs/face/4d423cb3b7990763be3424989ad60efbdbdb66ed.jpg
184,0,285009601680,642655816,Flor_Rh,6,女,感觉08年比25年还国际化,2025-12-11 03:57:00,4,33,,河南,否,https://i1.hdslb.com/bfs/face/f5d6ccb716ed8cf1092dddd6278a441716c53205.jpg
185,285009601680,285119214288,1969477934,普通路过烧酒,5,女,主要是这首歌居然有韩国明星[笑哭]感觉后面出生的我们都不可能想象得到,2025-12-12 06:33:57,0,6,什么都玩只会营养均衡！二创合作/约稿请私信,陕西,否,https://i2.hdslb.com/bfs/face/30b767d1bffe3586004d033229dadbe6cc552bd0.jpg
186,285119214288,285582960224,1440154334,藍雨z,5,保密,回复 @普通路过烧酒 :哪几个是韩国人啊,2025-12-17 00:05:15,0,1,我又不像你一个人长大没素质能理解,贵州,是,https://i2.hdslb.com/bfs/face/50b6bea2d1cfb0f579b104f0536644a8905900b0.jpg
187,285582960224,285593954320,1969477934,普通路过烧酒,5,女,回复 @藍雨z :有个张娜拉啊,2025-12-17 03:16:48,0,3,什么都玩只会营养均衡！二创合作/约稿请私信,陕西,否,https://i2.hdslb.com/bfs/face/30b767d1bffe3586004d033229dadbe6cc552bd0.jpg
188,285119214288,285873522992,396829546,57187374648_bili,5,保密,回复 @普通路过烧酒 :当时正是全球化的高潮期，最火的一个词叫地球村，所有人都觉得全人类将要融为一体了。当时经济也好，每年两位数的经济增速，国家之间关系都不错，所以也都没那么在意这些事,2025-12-19 19:51:41,0,3,,英国,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
189,0,283047595521,470257989,爱什么豆爱你就行,5,女,时间过得真快啊 转眼2026年的奥运会也要来了,2025-12-11 01:07:58,0,1,点进我主页默认金旼炡aespa门面主唱 五ace一 new jeans五团一 新兰99,河北,否,https://i0.hdslb.com/bfs/face/f87276a58cd7a20734c6bcd14aaa10460d44f727.jpg
190,0,283029139329,3493143144040651,和海言笙,5,保密,好想哭[大哭],2025-12-10 15:58:06,2,3,混吃等死的飞舞,湖北,是,https://i1.hdslb.com/bfs/face/c6592cbc77134e6875067bc79f7fd9f118f700f8.webp
191,283029139329,286606370656,71158636,释陆er,5,保密,捉言厨,2025-12-27 04:34:57,0,0,,四川,否,https://i1.hdslb.com/bfs/face/8101b70e3c4694658471e0597971618a7bf83fe1.jpg
192,286606370656,284578180897,3493143144040651,和海言笙,5,保密,回复 @释陆er : [言和十周年生日特别纪念_交个朋友],2025-12-27 04:36:20,0,0,混吃等死的飞舞,湖北,是,https://i1.hdslb.com/bfs/face/c6592cbc77134e6875067bc79f7fd9f118f700f8.webp
193,0,284959245552,3546692309748220,无风不是月,4,保密,哎,2025-12-10 13:01:32,0,3,一帘风月闲,湖南,否,https://i1.hdslb.com/bfs/face/bf3d442bd09e602f55802d87b1a09512d38e9bd5.jpg
194,0,284932445344,1990930900,柒崎非鱼,5,男,经济上行的时代，搬砖也是前途无量[大哭],2025-12-10 08:10:32,0,23,上网冲浪有时候人不太清醒，说话不动脑子，如果你因为觉得发言逆天而家访请见谅，先行道歉，还你一个好心情，谢谢你陌生人，就这样开心每一天,四川,否,https://i1.hdslb.com/bfs/face/6729abd2c65cc7ae39ba5b6f667e60e3d1487ba5.jpg
195,0,282941730657,35641551,加菲加菲吖,5,女,好想回到那个时候[大哭]是个才八岁的宝宝啊[大哭],2025-12-09 16:50:04,0,16,不忘初心，冲鸭,湖南,是,https://i0.hdslb.com/bfs/face/a6f377f0c13c4774ace96025b8030e4bd7b2a1cf.jpg
196,0,284859466192,397187920,时光如梭al,6,保密,[打call][星星眼],2025-12-09 12:08:02,0,1,,浙江,否,https://i1.hdslb.com/bfs/face/02fcdea95db4230b0985cd2c74a48952824f4d16.jpg
197,0,282910470593,2021253,倦怠,6,男,现在听这玩意怎么这么想哭呢,2025-12-09 11:05:14,0,12,很高兴认识过你们,河北,是,http://i0.hdslb.com/bfs/face/b602735591d7e6d322130fb85cdd9e124d393c65.jpg
