序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
75,0,285078915473,1338383853,炸鸡鱼头,3,保密,这期看完，我突然想到一件事，我们都在玩网络大家在网上都有网友，也有很多人在网上和网友相处了很久，也有了感情，但如果哪一天你发现跟你相处这么久的网友，是别人为了任务而创造出来的AI，你会怎么样呢？,2026-01-01 02:24:56,0,0,,四川,否,https://i0.hdslb.com/bfs/face/32ac4ec39ca808923d66c1fba43a1de9d6490d78.jpg
76,0,285065500257,3493130967976764,天个了天,4,男,这期视频很多瞬间我都想单独投个币[星星眼],2025-12-31 21:18:06,0,1,我是个飞舞，纯属飞舞的自我修养,广西,否,https://i0.hdslb.com/bfs/face/83b144c9624e02df357da614ccf69b6dac6b4ff3.jpg
77,0,287107057552,298248220,青苗_青苗,3,保密,"AI不可以取代我，我的意义是什么
人的意义与AI能不能取代人类没有关系",2025-12-31 18:03:58,0,0,,上海,否,https://i1.hdslb.com/bfs/face/af239f7145ebe7fa0cdfe52b0742bd0916e86b08.jpg
78,0,287104127760,507024145,则则则小谭,5,保密,"想起了之前画圈的ai画，还有近来番茄小说ai小说越来越多……没有一个行业能够彻底封杀ai,所有对于我们而言，和恐惧它相比，尝试并学会如何和它相处，如何利用它显然更重要。",2025-12-31 17:25:00,0,0,,河南,否,https://i1.hdslb.com/bfs/face/e97d2e5f14eecfd844857aa1dc35c3f13485d0a7.jpg
79,0,287088979392,485717341,风影彩云,6,男,没事，人画得不错啊。,2025-12-31 15:03:24,0,0,【Mr.Buzhido】【常山书鬼】【西之岛】【广目天王书鬼】【无神力，无限轮回，无事好过有事】【道可道，非常道】【小乘佛教】【东亚病夫】,广东,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
80,0,285039225841,283465166,花生瓜子矿泉水勒,5,男,AI是效率，但是它缺了某种东西 灵魂,2025-12-31 14:38:27,0,0,岁月在流逝，少年怎能不努力????,四川,否,https://i2.hdslb.com/bfs/face/783d302cf437be7bbd9d3d9dafc8929a7ad4c99e.jpg
81,0,287084603456,3546941686286842,互胡湖,3,保密,1945年一颗原子弹在美国爆炸当时人类可能只是把原子弹当做一种武器来使用现在呢未来原子能必然会走进我们的生活之中当时的人类像过这样吗原子能会造福人类，也会毁灭人类那AI会不会也跟原子能一样呢,2025-12-31 14:21:52,0,0,,陕西,否,https://i1.hdslb.com/bfs/face/171a708bd54938c800db0982742b9bc342205646.jpg
82,0,287075515472,233804039,热热の凉菜,5,保密,我的意义在于创造意义.,2025-12-31 12:56:36,0,0,不会画画画的菜菜(,山东,否,https://i2.hdslb.com/bfs/face/2e098831ad01a54bf080c65a835bd1079337bdbe.jpg
83,0,287074997840,700729644,起个名子好nan,4,男,谢谢，这是我在2025年12月31日独自跨年收到最好的礼物，最为一名独自走出来即将毕业的大学生，对个人所热爱，方向，工作的迷茫的人，这是一个非常有意义并且有启发性的视频感谢你们为我们带来如此好的视频也带给了许多感触，希望你们坚持下去，做更多有意义的视频，这也是ai创作和我们所作视频的差异所在能表达出情感和传递，希望新的一年越来越好。,2025-12-31 12:51:00,0,2,,河南,否,https://i0.hdslb.com/bfs/face/8b6759c1bd5410bb290c2188e5bf9ac89246e486.jpg
84,0,285019047505,56227453,茶色煎饺,6,男,无所谓，不结婚不生娃，影响不大,2025-12-31 11:21:58,0,0,,河北,否,https://i1.hdslb.com/bfs/face/34ede288b4e0ce10e2a27478805130451ddb12c6.jpg
85,0,285005014337,1699324933,密码是三个三四个四,3,保密,有打火机就用打火机，我不会说钻木取火有啥成就感,2025-12-31 09:08:06,0,0,,云南,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
86,0,287042044560,1784578647,Sharkノーダ,5,保密,刚从服设到动画转专业成功....[夜雀食堂_崩溃],2025-12-31 07:20:55,0,1,(º﹃º ),安徽,是,https://i0.hdslb.com/bfs/face/589837d7be565b1d2ab31fbdb1b2a27829682f38.webp
87,0,287040065008,252934929,咦惹妖王,5,保密,当年蒸汽机出来的的时候工人也是抢着砸烂，恐惧着担忧着，然而现在都成笑柄了，唯有解放了最繁重的工作与基础劳动，人才能前往真正的创造性实践,2025-12-31 06:56:44,0,1,,广东,否,https://i0.hdslb.com/bfs/face/ca879a8b88064470fd3ce97ba925462e17951d7c.jpg
88,0,287039767168,383279102,可乐有点甜QAQ,5,男,@努力弹吉他的喵星人 @forge_hugh @一粒椰果i,2025-12-31 06:50:14,0,0,,上海,是,https://i2.hdslb.com/bfs/face/479b4529b8b83134d1debefccf49a1adfe6070b6.jpg
89,0,287039228992,649880006,谬言妄语,4,保密,"感谢飓风这次让我直面了这个身为新时代的人一直在害怕却无法逃避的问题：
“既然AI能做，那我们身为人，明知不如却仍要为之的意义是什么”
在这个时代，人类要思考的不是如何抵制AI，不是害怕AI带来的取代，而是应该思考那个最初的问题，我们如何成为自己。
我想，这才是人之所以为人这个论题所要探寻的东西。
我看到了情感、汗水，一段令人眼眶湿润的，一个关于生命在黑夜中绽放故事，它也许真的没有AI制作的那般“完美”，但，这或许就是生命仿若列车，不断向前，“无限进步”的原因吧。",2025-12-31 06:43:35,0,1,我们荒唐可笑的生命，恰恰是最严肃的命题。,福建,否,https://i2.hdslb.com/bfs/face/47b022e08a1829b6aa8a42a2a420e76178191c1a.jpg
90,0,284992655985,1619602752,代序问星辰,4,男,AI的本质是工具，如昔日的电脑、网络、手机。它如潘多拉魔盒，内含善恶可能，而锁匙始终握在我们手中,2025-12-31 06:30:32,0,1,,内蒙古,否,https://i0.hdslb.com/bfs/face/5e01ad31cebb01b6e47d6b8aa8728150560b2c5d.jpg
91,0,287036013904,568125932,爱古典的龅牙猪,5,保密,祝福57！愿音乐不息，生命不止！,2025-12-31 06:01:24,0,1,"《爱吃的音乐家》系列
唯音乐和美食不可辜负～
艺术是件好玩的事！
合作联系：xiaoyangzhou86@163.com",江苏,是,https://i2.hdslb.com/bfs/face/afbf4b7dda1e39b0c43ff689b52a41ed3de1edf3.jpg
92,0,284989412513,330401570,晴秋-ただいま,6,保密,“毁灭你与你何关”,2025-12-31 05:47:35,0,0,一个把bilibili当作吐槽と分享网站的up,上海,否,https://i2.hdslb.com/bfs/face/d37573b143edbcb02dc9bc20dbb92a295b957782.jpg
93,0,284979610609,313808660,Kforchristmas,6,男,ai没有人味,2025-12-31 03:58:18,0,0,,重庆,否,https://i2.hdslb.com/bfs/face/dba9ea41f439321aaa873dfabfd86f5fe477eb8e.jpg
94,0,284942923233,355861178,看上去很猪,6,保密,这是最有意义地一期，那个熟悉地飓风又回来了……,2025-12-30 15:16:07,0,0,,甘肃,否,https://i2.hdslb.com/bfs/face/2f6da718bac04a77406af8389f71d36d8b277409.jpg
95,0,286984792336,30349628,豆腐干花,5,保密,美国用太空计划拖垮苏联，而这次AI，是阴谋，还是人类历史的跃进？,2025-12-30 14:56:03,0,0,,湖南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
96,0,286972938288,3546932899219613,糕冷小薇y,2,保密,上人民日报啦！,2025-12-30 13:03:35,0,2,,浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
97,0,286970399968,1320632748,塞壬歌王,5,男,AI目前在具身智能领域还是很落后的,2025-12-30 12:38:52,0,0,没事自己玩就发点视频，技术不行就当个乐子吧,北京,是,https://i0.hdslb.com/bfs/face/a6801e7cc0f5554a9ea9bea69ac885bdb42097f8.jpg
98,0,286970320224,1320632748,塞壬歌王,5,男,没有前辈的付出，AI就没有训练的素材啊,2025-12-30 12:36:37,0,0,没事自己玩就发点视频，技术不行就当个乐子吧,北京,是,https://i0.hdslb.com/bfs/face/a6801e7cc0f5554a9ea9bea69ac885bdb42097f8.jpg
99,0,286969228704,1320632748,塞壬歌王,5,男,AI可以枚举出所有可能，但只有人才能赋予它意义,2025-12-30 12:26:55,0,0,没事自己玩就发点视频，技术不行就当个乐子吧,北京,是,https://i0.hdslb.com/bfs/face/a6801e7cc0f5554a9ea9bea69ac885bdb42097f8.jpg
100,0,286967848864,547928641,RAW_hero,2,男,@YG_zero,2025-12-30 12:12:30,0,0,"你吃了一个hamburger,受到了hamburger的诅咒",江苏,否,https://i1.hdslb.com/bfs/face/c0d14ba8e4d955ecb9790118e7e5a323754d4caf.jpg
101,0,286965771136,1139067901,SkyworkerZhang,4,保密,"华为手机之前的系统是基于安卓系统，叫Emotion UI
但是现在叫Harmony OS
感情＋科技的融合并和谐进步，也就是所谓的影视飓风科技美学！",2025-12-30 11:52:03,0,0,为你的言行负责，互联网不是法外之地,山东,是,https://i1.hdslb.com/bfs/face/79affa9dc2611ec99a37dfa0202851ae68c7fd99.jpg
102,0,286961024512,3546629627971829,hxmid,4,男,去看这种东西，你就知道为什么AI不能取代人类了哇，是小夫-哔哩哔哩】 https://b23.tv/rWibNwX,2025-12-30 11:07:31,0,0,都是你的错以时马力,河北,否,https://i2.hdslb.com/bfs/face/5e4c2fb80f585332e5c7038b8903d9d530d36e13.jpg
103,0,286948967872,470679717,摆的等时性,5,保密,"🐎:蒸汽机可以取代我，那我的意义是？
蒸汽机:驾照可以取代我,那我的意义是?
驾照:无人驾驶可以取代我,那我的意义是?",2025-12-30 09:02:36,0,0,我是秦始皇,湖北,否,https://i0.hdslb.com/bfs/face/f5c54f9ee2e89b5654bfb92b21e8d7bd970feda6.jpg
104,0,284905013137,12568997,愛你們的台灣人,5,保密,你們都是紡織工人,2025-12-30 08:50:42,0,1,我愛祖國！,中国台湾,否,https://i2.hdslb.com/bfs/face/3aeed61fed63b610b2fb0b2a380a29cbdd12f69b.jpg
105,0,284903681809,1293325153,活着heng-累,5,男,这期太棒了,2025-12-30 08:33:08,0,1,签名,四川,是,https://i1.hdslb.com/bfs/face/3d43a4d5bf30e1926689c47a681795d00a5fb40e.jpg
106,0,284898211537,361068360,DiamonYT,6,保密,视频做的这么伤感,2025-12-30 07:19:43,0,1,nice！,湖南,否,http://i0.hdslb.com/bfs/face/b0cb1938445b42a5c048b80040fbc484f5348a36.jpg
107,0,286929814480,3546864251046000,Roise一park,3,女,好有意义的视频（⌒▽⌒）,2025-12-30 04:57:45,0,2,,陕西,否,https://i0.hdslb.com/bfs/face/a29bdadf48e42d0da1261f57531adc4789e48330.jpg
108,0,284886041841,3546714076088962,撸喵哄,2,保密,在人民日报回望2025看到这条视频的剪辑 感慨万千,2025-12-30 04:38:53,0,1,,广东,否,https://i1.hdslb.com/bfs/face/218ff52ba67b96e3e131df809de4301e902b8210.jpg
109,0,284883617393,438209483,点点乓乒,5,保密,当前对ai的恐惧主要是因为现在人太多了，害怕工作被替代，但那些重复的复杂劳动被ai替代并没有什么不好，费时费力，如果过50年后ai再出现，人都不卷了，大家只会觉得解放了生产力，大家能更好的享受生活，有更多选择,2025-12-30 04:13:29,0,0,,江苏,否,https://i2.hdslb.com/bfs/face/7bb621c600fcabd9b90e027435e81212ecaad9cc.jpg
110,0,286918914496,3546556160542820,暗夜之龙骑士,5,女,啥也不说了 我还在 就无所畏惧,2025-12-30 02:51:13,0,0,长风万里送秋雁，对此可以酣高楼！,北京,否,https://i2.hdslb.com/bfs/face/4c312a6005062f68df9e5726df1cdfb4957b13cb.jpg
111,0,284876438145,16739567,安在天之外,5,女,对于AI来讲 我思故我在 是不言而喻的,2025-12-30 02:37:15,0,0,不必再东奔西走，我自己有海。,北京,否,https://i2.hdslb.com/bfs/face/14bfe8b65b974ebd1e9f4b09dc88546b41e717fc.jpg
112,0,284874157233,3546900506610151,奥地利雪山上,4,女,AI是人造的，在灵性上【如果有的话】，与人类之间是有巨大鸿沟的,2025-12-30 02:04:00,0,1,如果我未曾忘记，我们就不曾别离。,北京,否,https://i1.hdslb.com/bfs/face/6678763529db10e6e1c47b1b8ebadf7449794c1a.jpg
113,0,284873771489,3546373672667258,哎呀哎呀北极,5,女,我的存在，是这个世界的终极意义……我不存在了，这个世界对我也再无任何意义。,2025-12-30 01:56:18,0,0,渐行渐远渐无书，水阔鱼沉何处问？,北京,是,https://i2.hdslb.com/bfs/face/68853d2aaa6a4caf77fb3ab8ffd52173adfb5a68.jpg
114,0,286911740256,14699540,开心吃素的老虎,5,女,即使AI产生了意识，它也只是浩瀚的灵魂之海中的普的一滴，与其他的亿万灵魂并无本质上的不同。,2025-12-30 01:03:22,0,0,流浪人，危步在理智与情感的边缘。,北京,是,https://i2.hdslb.com/bfs/face/4aa199ae566911ca656a5d59595300ff237b068f.jpg
115,0,286902905568,629115533,天才美少女玛奇玛,5,保密,深入学习llm之后感觉ai存在的应用确实太夸张了，光一个web3就存在很大的应用潜力，有敲门砖的早点学llm吧，别再抱着前后端不放了，走大模型才是迎合时代,2025-12-29 19:14:49,0,0,,湖北,否,https://i2.hdslb.com/bfs/face/7c62e547a27afa9441f7f51bbc1587e715d7def7.jpg
116,0,284860668065,393028196,如水天阶w,6,保密,再等Ai发展20年，可以称之为“新人类了”,2025-12-29 18:29:37,0,0,严于律人 宽以待me,湖北,否,https://i2.hdslb.com/bfs/face/107db1930c1d02fe48c93e275dc82a031cd4a38c.jpg
117,0,286895679024,389109611,我ak呢n,6,男,我们已经和智能融合，为什么不能在和ai融合？,2025-12-29 16:42:34,0,0,,江苏,是,https://i2.hdslb.com/bfs/face/093c8b03137baf9767700597616d8e6ce0f83763.jpg
118,0,286891944640,14709824,sakurai0702,6,男,有没有一种可能，其实我们也是一种所谓的AI，很久以前以一种方式替代了前生物。而现在出现了新的所谓AI宛如我们刚刚问世一样。。。,2025-12-29 15:57:58,0,1,nihao,江苏,是,http://i2.hdslb.com/bfs/face/8375061b42f8986bf010251b34cb4763e16fe9e8.jpg
119,0,284840311169,298794281,龙龙薇薇,4,保密,不是技术本身不好，而是推动技术的方式既资本的方式不好，我们人类还是没找到摆脱资本主义的方法。,2025-12-29 14:08:48,0,3,,广东,否,https://i2.hdslb.com/bfs/face/e43246968d95bd868628a45d3bb089cce6929ce1.jpg
120,0,284826178977,59192,曼波派蒙,6,保密,我都不知道你为啥焦虑？AI兴起学校教的科目90%都要变成无用学科，最因该急得不是学校吗[doge_金箍],2025-12-29 11:47:35,1,1,若批评不自由，则赞美无意义,云南,否,https://i2.hdslb.com/bfs/face/fc5e364a8eed876af06ee0d3cb66fb48d3c67b12.jpg
121,284826178977,286879182336,24819142,工业辣素胃里扩散,6,男,垄断行业，证书硬通货，怎么样都有市场,2025-12-29 13:57:22,0,1,让我也轻松轻松呗,四川,是,https://i1.hdslb.com/bfs/face/cb1996067774424ac809e97a520d40c08fc8b8da.jpg
122,0,284822478961,1135924891,AEeditor-W3F7,4,男,无限进步[大哭][大哭][辣眼睛],2025-12-29 11:12:31,0,0,"粉丝裙私信
练习时长两年半的个人漫剪师.
偶像：痛苦的李华
编辑工具：ae2022
您的关注是我高质更新的动力


",四川,是,https://i1.hdslb.com/bfs/face/80bdf225de0b5c366b73e0a2620d84747dbf0a0d.jpg
123,0,286861973536,91720929,暮语繁森,6,保密,AI绝不能被滥用 它的底层逻辑就是吸创作者的血 没有那些无数的原创提供数据 吹上天也没用 重要的是那些真正在产出的人,2025-12-29 11:11:53,0,0,一只来自翠绿闲庭的纳雅德鲁伊旅法师猫猫,广西,否,https://i0.hdslb.com/bfs/face/060005fcbac7a991075557b2133b13375750ce1b.jpg
124,0,286857775552,391813016,儒童Glory,4,保密,推荐大家去看《AI相对论》有更多的不可取代。,2025-12-29 10:32:04,0,0,,北京,否,https://i2.hdslb.com/bfs/face/a5c3eead4bafea68860a1491f2d696986a3ed6a7.jpg
125,0,286855790544,1618429,神Ｒéｎ→裝,6,男,对于职业的来说AI太智障了，业余娱乐还行,2025-12-29 10:12:50,0,0,,北京,是,https://i1.hdslb.com/bfs/face/bb3927197cd60c6138b770ebf9895ffc03ff8c2a.jpg
126,0,284813579073,33609274,LuckyDevil666,4,保密,虽说ai什么都会，我还是喜欢自己画画,2025-12-29 09:42:53,0,1,,四川,否,https://i1.hdslb.com/bfs/face/56983dc90dc0f05a060b82b3b4914fbd96a48fc3.jpg
