序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
87,0,220106272032,475829499,右翔太郎和菲利普,5,男,罗翔老师您好，您可以了解一下胖猫这个小伙子吗，我真的很诚恳的请求您能够看看他的案子，能不能给谭竹判个无期之类的，真的无比感谢,2024-05-05 19:53:37,0,3,,北京,否,https://i0.hdslb.com/bfs/face/9f6502fb3ca343f47039d0e4b3ef2205ae5afd32.jpg
88,0,220103349920,3494380453234939,哈气米娘,5,保密,3000多万粉丝[永雏塔菲_震惊],2024-05-05 18:35:58,0,0,知道你急，但是别急,广东,否,https://i1.hdslb.com/bfs/face/c664439be45bb4a46b16f9b65bb178def4942aa0.jpg
89,0,220098433760,482205392,孟极君,6,男,罗老师如何看待美国通过反犹太主义意识法案，能不能聊一下,2024-05-05 17:21:14,0,2,,河南,是,https://i2.hdslb.com/bfs/face/76bf8141a37188214c27081d5d438a9f7cd460ca.jpg
90,0,220096864032,71546930,梵高小镇,6,保密,华为火花说一下,2024-05-05 17:03:59,1,1,偶尔会发笑。,福建,是,https://i2.hdslb.com/bfs/face/fbdd4ad4f4ccaf9f12c74d374b8176314ed7e5f1.jpg
91,220096864032,220104636496,2082345246,IIIIlllllIlIllII,5,男,什么？,2024-05-05 19:04:32,0,0,,甘肃,是,https://i0.hdslb.com/bfs/face/e013362cffc80f13cccefcbc2b0ca1b1ae1af9e8.jpg
92,0,220079252912,7794849,范范123456225,6,女,失信人有高消费行为且拒不履行还款义务，如何进行举报？寻求b友帮助、坐标河北石家庄,2024-05-05 14:58:34,0,0,,河北,是,https://i0.hdslb.com/bfs/face/450bb65960ec7f45db3b2ef9b8a0c351f8af5cbb.jpg
93,0,220061084368,499300950,被维纳斯支配的恐惧,5,男,什么时候说说51万的事,2024-05-05 13:07:25,0,2,,湖北,否,https://i0.hdslb.com/bfs/face/b0997fab1ddb1cfb18012e94751625e381625b7d.jpg
94,0,220055168640,2128107953,bili_2128107953,5,保密,罗老师我有一个问题不确定已经通过私信发给您了帮我想想怎么办他们两个对我很重要是我最好的朋友,2024-05-05 12:28:22,0,0,,广东,否,https://i2.hdslb.com/bfs/face/e7fc6e5dcd838fd4daeab8466a5e2eba4680a9db.jpg
95,0,220053697856,339163387,李无忧OwO,6,男,罗老师能不能谈一谈胖猫的事，我一个大男人光看相关视频都看哭了[大哭],2024-05-05 12:18:32,2,2,我  见  青  山  多  妩  媚,四川,是,https://i1.hdslb.com/bfs/face/fe3b0038df34ab7a48b0f01c8681d83ab40fbc72.jpg
96,220053697856,220104738752,2082345246,IIIIlllllIlIllII,5,男,这有什么可哭的？,2024-05-05 19:04:55,0,2,,甘肃,是,https://i0.hdslb.com/bfs/face/e013362cffc80f13cccefcbc2b0ca1b1ae1af9e8.jpg
97,220104738752,220213738064,339163387,李无忧OwO,6,男,回复 @DDDDAAwr :我也不知道，我就是看着很难过,2024-05-06 13:52:47,0,0,我  见  青  山  多  妩  媚,四川,是,https://i1.hdslb.com/bfs/face/fe3b0038df34ab7a48b0f01c8681d83ab40fbc72.jpg
98,0,220032565568,3493286211750240,BBbb有礼,3,保密,如果我的一个同学让我抄袭别的书，然后发现他是骗我的，那他负刑事责任吗？,2024-05-05 10:01:47,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/9c26810474a0a098170c183e29641dad7e536c0b.jpg
99,0,219958687360,19484161,洛神仙姬,5,女,我怀疑视频里面就是AI，很多配音都是AI，评论有AI，造成互不信任，网络对面是AI。,2024-05-05 01:19:36,0,1,坚持运动蹦哒，笑靥如花,湖北,否,https://i1.hdslb.com/bfs/face/e1aa49802575265a6583704f31c7edc07342034d.jpg
100,0,219920963808,615822446,时绥27,5,保密,我做一个我爱豆的ai模型和他谈恋爱，但我不让任何人发现，我犯法吗？,2024-05-04 15:39:44,1,0,,黑龙江,是,https://i2.hdslb.com/bfs/face/28ab1adc67b797f2fc91862d529b6ea8cd7501bc.jpg
101,219920963808,229678323760,488939727,我进入了魔法世界,5,保密,不犯法，没人知道[吃瓜],2024-07-04 15:47:51,0,0,,北京,是,https://i0.hdslb.com/bfs/face/953cac63a8f88c2c52b33003f3e03c3832123d98.png
102,0,219896412544,86497427,廷义,6,男,请教一个问题，一辆大车在贴有禁止鸣笛的区域鸣笛，路边一位老人听到鸣笛后心脏病发死亡，要追究大车司机的责任么,2024-05-04 13:16:55,0,0,每当有人夸我的时候，我就会感到局促不安，因为夸的还不够。,内蒙古,是,https://i2.hdslb.com/bfs/face/d4c706a8ed606bd48926e32840a644f77ecf04d9.jpg
103,0,219896222720,1688610707,Monkey-WT,4,女,老师我该怎么办,2024-05-04 13:16:24,1,0,,辽宁,否,https://i2.hdslb.com/bfs/face/fa7419a599a83bd6be02958aeb2d0af1eb5e92f3.jpg
104,219896222720,219910730928,256113313,无敌汉堡酱,5,保密,报警！,2024-05-04 14:41:14,0,0,"上岸
",海南,否,https://i1.hdslb.com/bfs/face/72a1027bf9a5f12c10802a610f20a767e5f34c85.jpg
105,0,219866250832,506497477,天道酬勤之父,5,保密,罗老师，罗老师我买了瓶96度的酒，放在桌子上，朋友一次性全喝光了，结果喝死了，那我犯不犯法？,2024-05-04 10:13:46,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
106,0,219861698304,3493084490893581,我推公子和钟离,4,男,罗老师。我想问一下，我觉得刑法有点奇怪。它里面有一条写着是。嗯，如果收买了被拐卖的妇女孩子，但不阻碍救的需要受到轻微惩罚。那么这样的话，还会有谁去见义勇为呢？,2024-05-04 09:45:15,0,0,一个浅度二次元，喜欢玩原神，暗区，偶尔玩少女前线,浙江,否,https://i0.hdslb.com/bfs/face/6a98427da895485345edbdbea6b3b4aef259e0bb.jpg
107,0,219858211248,1709767805,YOLUO,5,男,"老师可以谈一谈上海视觉艺术学院五女打一男事件吗？很久之前就关注到了，但好像现在还没有解决，甚至学校方面还有意包庇，助纣为虐，打算处罚受害者。
天底下岂有既当受害人又要受处罚的道理！
同为男同胞，我有时也感觉挺悲哀的，为何男打女就会窜出许多自诩的正义之士，但是当二者调换一下时，仍然会有很多人批评我们男性。然到就因为我们生理上有优势，所以我们要在心理上遭受更多的伤害吗？！
这不禁让我想起老师您多次谈及的二字：荒缪。",2024-05-04 09:22:55,0,3,You only live once.,福建,否,https://i2.hdslb.com/bfs/face/396759891015ee20abf0a154ef891a7ce58e2d65.jpg
108,0,219854026240,2021380655,KAAITO_o,6,保密,实用性文本考了这个,2024-05-04 08:53:08,0,0,查完记得点赞,江苏,否,https://i2.hdslb.com/bfs/face/7e6f84a1cf3fb79166bc26942ee4990322bead8b.jpg
109,0,219852727216,575928572,一只小阿_giao,5,男,咳，罗老师我感觉自己不属于这个世界，我一点都不了解世界一样，平凡,2024-05-04 08:43:08,0,0,你的心里的秘密，迟早曝光，而我可以倾听所有，让你提前适应一下不会和熟人认识的陌生人，以命换保密。,山西,否,https://i2.hdslb.com/bfs/face/1d15099a193e094010972dabd9c076d137a58f5f.jpg
110,0,219835544144,3493091367455285,KEY薯条在码头,2,保密,罗老师，请问您可以谈一下最近重庆21岁轻生小伙的事件吗,2024-05-04 06:34:25,0,2,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
111,0,219819112560,1270865977,扣你莎哇,5,男,罗翔老师，就最近这个胖猫事件，我很同情胖猫，但是现在快手上面有人发外网悬赏买谭竹命的视频，几十玩的支持，然后我说支持犯罪行为不好然后就被网暴了，他们都咒我死，威胁我要买我命，老师能不能就这个很多人支持外网买谭竹人头的事说一下啊,2024-05-04 04:40:46,0,0,别问我为什么不回，因为b站会吞，我看不到回复,湖南,否,https://i1.hdslb.com/bfs/face/6f56242961255099bf614d12c62d21204ee57efc.jpg
112,0,219817338272,1772039281,账号已注销,0,保密,问题是追求道德标准没用啊，道德标准又不会给我钱,2024-05-04 04:29:14,1,0,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
113,219817338272,219817482592,1772039281,账号已注销,0,保密,还不如做一个自由的人，成为欲望的奴隶，自己过得开心就行，关键是追求道德对自己来说没有好处，受益人是别人,2024-05-04 04:29:41,0,0,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
114,0,219799460704,11653005,foreverSR,5,保密,诡异复苏的原因找到了[doge],2024-05-04 02:22:17,0,0,,日本,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
115,0,219796209104,31447191,n醒着做梦n,5,保密,罗翔老师，公司拖欠本人两个月零十天的工资，现在不发工资也不让我离职，这属于被离职吗？去劳动仲裁也要好长的时间，这种情况如何能快速的拿到工资和赔偿,2024-05-04 01:55:41,0,0,,云南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
116,0,219775545984,7046753,绘空拾忆,5,保密,一节课信息量太大，我得捋捋[微笑],2024-05-03 19:10:37,0,0,天下事，无非是戏，世上人，何必当真,四川,否,https://i2.hdslb.com/bfs/face/6bfb9ca6fb49904cdc4aedb3d2b59513ee12bab4.jpg
117,0,219772696752,358897606,梦剑阁君,5,保密,胖猫事件老师说一下,2024-05-03 18:19:59,0,10,Zeus-Oner-Faker-Gumayusi-Keria,湖北,否,https://i1.hdslb.com/bfs/face/3be2ab8c386d19239db03c573a902977c991af9e.jpg
118,0,219766561376,1248216520,徐虎上,5,保密,这期有点复杂，让我盘一会儿……,2024-05-03 17:07:41,0,0,,上海,否,https://i1.hdslb.com/bfs/face/46f6a07ca901577e7305fa4541b6442c8fb31484.jpg
119,0,219765365168,39131138,春风十里丶-,6,男,我想问下  我是婚礼摄像机  去拍摄的时候有些新人会给包烟 但是我不会抽   我如果卖了烟 会犯法吗？,2024-05-03 16:56:54,0,0,,四川,否,https://i2.hdslb.com/bfs/face/f16faa14e13dfc3ec922f5520c1f27b0c193b835.jpg
120,0,219750250528,325966988,-不伤,6,女,我的亲人前年意外去世了，至少在我目前的状态来说，这项技术如果能够发展，我会很愿意用ai来再见他一次。或许我是很自私的人吧。,2024-05-03 15:10:33,0,1,什么我已经五级了吗,山东,否,https://i2.hdslb.com/bfs/face/172b87677dfa99483fa8a0d7dbc9f39ff919d199.jpg
121,0,219747434112,1000993500,胡桃桃的修狗,5,保密,【胖猫-重庆跳江男孩被骗故事前因后果-哔哩哔哩】 https://b23.tv/y3qkrLJ希望罗老师讲讲其中的法律。,2024-05-03 14:55:28,0,10,,山西,否,https://i0.hdslb.com/bfs/face/9991921ef3d7999be3f974c8e8a92eb835383b77.jpg
122,0,219747071888,318013448,rty199533,5,女,希望罗老师能对朱令案发声，支持重启侦查，还被害者一个公道，还社会一个朗朗乾坤。,2024-05-03 14:52:16,0,1,千落。,山东,否,http://i2.hdslb.com/bfs/face/555a9480ff0e04f368aa3d038d84c0429cf2baf6.jpg
123,0,219746921408,486879884,艾尔巴科技,5,保密,早点过来陪自己[喜极而泣],2024-05-03 14:51:58,0,0,,浙江,是,https://i2.hdslb.com/bfs/face/7fceb858579a1d1603b2ed952119d0e261b12c18.jpg
124,0,219732230256,317091665,Rocco历险记,5,男,罗老师能不能聊下重庆21岁小伙跳桥那个案，那个女主要负什么法律责任,2024-05-03 13:27:01,72,686,,江苏,否,https://i2.hdslb.com/bfs/face/29fef16b1219a4ac11f1133a633176f86d63e108.jpg
125,219732230256,219751592240,1479180108,Asenkzx,2,保密,顶了我也想知道这个！,2024-05-03 15:19:35,0,0,,广西,是,https://i0.hdslb.com/bfs/face/9b3d74bac5b5f30ac4a550b7e4025a5b27a4c325.jpg
126,219732230256,219773592512,245603990,她于秋风路过,5,保密,顶顶顶,2024-05-03 18:36:08,0,0,,广东,是,https://i2.hdslb.com/bfs/face/01eb1b0f3421c8512ff7f827c18117b111e4deee.jpg
127,219732230256,219849458352,283035717,扣扣猩丶,6,保密,蹲一蹲，看了事件的整理文章，眼泪哗哗的流，纯爱战神应声倒地[大哭][大哭][大哭][大哭],2024-05-04 08:19:42,0,3,瓦洛兰特国港双神话 准备回国ing,湖北,是,https://i0.hdslb.com/bfs/face/7e8fd72a2f3f198494abb2109d7702697930e473.jpg
128,219732230256,219854720224,651660896,94姐不要啦,5,男,顶了，我也想看,2024-05-04 08:58:17,0,5,感谢大家关注，水友群：361773630,广东,否,https://i2.hdslb.com/bfs/face/0d0152ebffe36d992ae1fae5bd7faff507cf437e.jpg
129,219732230256,219861372048,3493084490893581,我推公子和钟离,4,男,顶一下,2024-05-04 09:43:08,0,0,一个浅度二次元，喜欢玩原神，暗区，偶尔玩少女前线,浙江,否,https://i0.hdslb.com/bfs/face/6a98427da895485345edbdbea6b3b4aef259e0bb.jpg
130,219732230256,219868926192,401740425,Arrival降临,5,保密,顶,2024-05-04 10:30:45,0,1,不用b了,山东,否,https://i0.hdslb.com/bfs/face/e692d8f54adac0334ee0f0ff0e29535af7e174cc.jpg
131,219732230256,219869660048,1029856934,抽象的小白,5,保密,可能只是道德上的惩罚罢,2024-05-04 10:35:06,0,0,我不玩原神,河北,否,https://i2.hdslb.com/bfs/face/c852618c3e5981af91950d64c0d7c3223bd9ecdf.jpg
132,219732230256,219875372592,527333438,我-硬币呢,5,保密,顶,2024-05-04 11:09:13,0,0,,江苏,否,https://i2.hdslb.com/bfs/face/17eafaeda92323d0cd069f5216729deb77310997.jpg
133,219732230256,219892939344,1834181645,Az无能的芋头,5,男,顶了,2024-05-04 12:55:54,0,0,已退游，Az星河望北队员，前非凡Ts悬战组副队长,江苏,否,https://i2.hdslb.com/bfs/face/d4424a6a18bb3a7c8b96891a6b4a27c060f1bf22.jpg
134,219732230256,219894099968,609931640,康康解忧杂货店,3,保密,我也想看,2024-05-04 13:02:26,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
135,219732230256,219896933712,3537117116369124,如果当时-_-_-,4,男,顶,2024-05-04 13:20:21,0,1,总有一天一切都值得 ,重庆,否,https://i0.hdslb.com/bfs/face/9c0d3120b597fc47e7cfe255ca9a8961731b7513.jpg
136,219732230256,219898049008,470787165,你话有点多哈,5,女,还钱吧 毕竟男主自杀是他自己选的,2024-05-04 13:27:08,0,3,等等我,河北,否,https://i0.hdslb.com/bfs/face/b3ab4cfee245a40cf302812e228ae24a35963452.jpg
137,219898049008,219902473936,1513276201,木剑阿华,5,男,回复 @你话有点多哈 :感觉钱够呛能要回来诶,2024-05-04 13:53:56,0,0,希望和悲伤，都是一缕光。,甘肃,否,https://i1.hdslb.com/bfs/face/ae5eb6a57b53be43d4a1b8cc25bd9eb8c4d90ad9.jpg
138,219732230256,219925358016,478172400,二月麦苗威,5,男,顶,2024-05-04 16:08:39,0,0,,湖北,否,https://i0.hdslb.com/bfs/face/81ffa29f55bd595955508daa92c276c80a447df2.jpg
139,219732230256,219926293360,1442563497,冰岛躺着数星星,5,男,"胖猫[酸了]

————该评论来自玩了几分钟就热得快要爆炸的oppo watch【Cat2_Boom!】",2024-05-04 16:15:24,0,0,“人类社会已经不可能依靠自身的力量解决自己的问题，也不可能凭借自身的力量抑制自己的疯狂”,江西,否,https://i0.hdslb.com/bfs/face/7c9b13a51380e8bbcfbfd4a515f2aa078f033964.jpg
140,219732230256,219928537472,1668468493,月义月,4,保密,1,2024-05-04 16:31:41,0,0,,河南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
141,219732230256,219928656752,1668468493,月义月,4,保密,顶,2024-05-04 16:31:54,0,0,,河南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
142,219732230256,219932845792,31029006,悲歌的坠落精灵,5,男,赤裸裸的诈骗！！！罗老师我说的对吗[辣眼睛],2024-05-04 17:06:55,0,0,,山东,否,https://i0.hdslb.com/bfs/face/af239f7145ebe7fa0cdfe52b0742bd0916e86b08.jpg
143,219732230256,219942721776,32257333,yysyou,5,保密,顶了,2024-05-04 19:22:17,0,0,,上海,否,http://i1.hdslb.com/bfs/face/407fb2a9eec89a4a014f4ba3b12f9b058883adbb.jpg
144,219732230256,219968366192,3461565300869494,bili_23415166923,3,保密,我也想知道,2024-05-05 02:39:57,0,0,,广东,否,https://i1.hdslb.com/bfs/face/7e72c58637ff26df68fb30939de078d2bbbfcdbe.jpg
145,219732230256,219982017504,1140180744,雷吴景曜,5,男,我有瓜吃，你们谁要一份？,2024-05-05 04:11:49,0,0,,黑龙江,否,https://i0.hdslb.com/bfs/face/09254d48afce2f9c658cd47690085c998f998fd6.jpg
146,219732230256,220003568400,3546580799982466,鱼油爱吃鱼,5,保密,顶,2024-05-05 06:30:17,0,0,,天津,是,https://i1.hdslb.com/bfs/face/3da56f7760d754e9657b70cd3f047987d394d57f.jpg
147,219732230256,220017676496,1095136620,萌系小禾,5,保密,顶,2024-05-05 08:16:39,0,0,,河南,否,https://i0.hdslb.com/bfs/face/762b9869e566dcd5cf1882869eb43018b41fccec.jpg
148,219732230256,220024470064,3546632117291648,yuanyuanSun,4,女,顶,2024-05-05 09:06:58,0,0,废纸上的人生是五彩斑斓,江苏,否,https://i2.hdslb.com/bfs/face/a50526ca5bb5df5dd6d8f1a8df182106f04d8987.jpg
149,219732230256,220026756976,21096612,DANKE_T,6,男,如果有转账记录，最多要回点钱罢了,2024-05-05 09:22:52,0,0,,湖北,是,https://i0.hdslb.com/bfs/face/338c69eac312392e9062b70265a0ece011a846c6.jpg
150,219732230256,220028388592,420648654,卢某人的专业,6,保密,想看,2024-05-05 09:34:49,0,0,,浙江,是,https://i0.hdslb.com/bfs/face/aa4b5795f0d7bbeccfce31c5ac427f2def48efca.jpg
151,219732230256,220037500800,20962886,禾秸,5,保密,顶一个,2024-05-05 10:34:12,0,0,,浙江,否,https://i2.hdslb.com/bfs/face/a25b7d016c65e0eb84383f01c0e30a6f8d582f7f.jpg
152,219732230256,220040615856,492557856,瀚尘依清,5,保密,正好也是我想问的，顶,2024-05-05 10:53:56,0,0,,未知,是,http://i0.hdslb.com/bfs/face/ba7505e0385d9ce52e7174eb5fd15eeaaafe54be.jpg
